numberOfTweet,text,user name,screen name,description,gender
47,I posted a new photo to Facebook http://t.co/BCnmmA92Uz,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
48,I posted a new photo to Facebook http://t.co/PFCnVwGFuy,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
49,I posted a new photo to Facebook http://t.co/bI8JgmvW2I,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
50,I posted a new photo to Facebook http://t.co/Ts3HqJmQjU,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
51,I posted a new photo to Facebook http://t.co/1fw4Qhd08V,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
52,I posted a new photo to Facebook http://t.co/s3jx7Le04G,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
53,I posted a new photo to Facebook http://t.co/Q64s20zYE8,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
54,I posted a new photo to Facebook http://t.co/ZYcty4QlVv,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
55,Cheers!!! http://t.co/fQhLA79NJn,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
56,http://t.co/dd8g7URXhc,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
57,CHARITY SALES ** http://t.co/tqN6SxIzpS,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
58,Charity Sales ** http://t.co/bkZlONKRdW,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
59,CHARITY SALES ** http://t.co/zzMlNKY9gf,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
60,Charity Sales ** http://t.co/1vEj1rq9Da,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
61,Charity Sales ** http://t.co/0srlXWXvRd,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
62,Charity Sales ** http://t.co/WjCdK3LY5K,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
63,I posted a new photo to Facebook http://t.co/zAVHzRooke,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
64,Charity Sales ** http://t.co/5vMX6s8dzT,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
65,I posted a new photo to Facebook http://t.co/xCnGCZL3Vp,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
66,I posted a new photo to Facebook http://t.co/IQyEEapld7,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
67,I posted a new photo to Facebook http://t.co/Cj2yU5Tyye,Audrey Chooi,Audrey,Stylish. Safe. Smart,Female
68,I posted a new photo to Facebook http://t.co/BqoHFYwpzh,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
69,I posted a new photo to Facebook http://t.co/qDaL02wkoQ,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
70,I posted a new photo to Facebook http://t.co/R2Dsa2qqgJ,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
71,I posted a new photo to Facebook http://t.co/1nZ3vJxLLT,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
72,I posted a new photo to Facebook http://t.co/rsecjaW0CS,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
73,I posted a new photo to Facebook http://t.co/x4pBFvSpiw,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
74,I posted a new photo to Facebook http://t.co/zmCXYHvfmA,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
75,I posted a new photo to Facebook http://t.co/6Y6J8sVeRF,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
76,I posted a new photo to Facebook http://t.co/d8YTO4KOGq,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
77,I posted a new photo to Facebook http://t.co/nSlriVQNFC,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
78,I posted a new photo to Facebook http://t.co/s44FOKyTay,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
79,I posted a new photo to Facebook http://t.co/8F2wvUskA9,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
80,I posted a new photo to Facebook http://t.co/DzWqvU4rTq,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
81,I posted a new photo to Facebook http://t.co/vPWGbU9ugo,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
82,I posted a new photo to Facebook http://t.co/ntz2xEjlkD,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
83,I posted a new photo to Facebook http://t.co/3nv1SshqSf,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
84,I posted a new photo to Facebook http://t.co/UC2X7znuex,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
85,I posted a new photo to Facebook http://t.co/acR2JFEJ2x,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
86,I posted a new photo to Facebook http://t.co/DHSZSjUSQW,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
87,I posted a new photo to Facebook http://t.co/au8p1qqGRF,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
88,I posted a new photo to Facebook http://t.co/zjmg9Y9zdf,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
89,http://www.facebook/ http://t.co/QG2NlxPaGj,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
90,I posted a new photo to Facebook http://t.co/UNsS7ezBdg,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
91,I posted a new photo to Facebook http://t.co/i9anllJbTu,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
92,I posted a new photo to Facebook http://t.co/1CC88e7AX5,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
93,I posted a new photo to Facebook http://t.co/xypXuJ5dsL,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
94,I posted a new photo to Facebook http://t.co/WrPYwFCUpg,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
95,I posted a new photo to Facebook http://t.co/t9g46sGpYa,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
96,I posted a new photo to Facebook http://t.co/hhuYnHNkwa,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
97,I posted a new photo to Facebook http://t.co/OM1NB0Q83H,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
98,I posted a new photo to Facebook http://t.co/sDtY3HryYt,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
99,猛龍过江。。。 http://t.co/mYF6a08FuJ,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
100,I posted a new photo to Facebook http://t.co/Bv83tw8KSk,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
101,老夫子与大蕃薯。。。 http://t.co/DBLXeZ5GPs,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
102,JJ DELIGHT @@@,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
103,JJ DELIGHT @@@ http://t.co/fbiZsfjkpw,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
104,I posted a new photo to Facebook http://t.co/iFyNAQNFCa,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
105,I posted a new photo to Facebook http://t.co/gw6tOw0XQx,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
106,十二生肖。。。。 http://t.co/UIqdufJ6f2,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
107,猴。雞。狗。豬。。 http://t.co/lGaZxMroL6,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
108,龍。蛇。馬。羊。 http://t.co/dYL3tUngXz,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
109,鼠。牛。虎。兔。 http://t.co/ApkyzKk8qL,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
110,花好月圓 @@@@ http://t.co/6xYRkUqvRy,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
111,I posted a new photo to Facebook http://t.co/7jigbgR5Rx,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
112,I posted a new photo to Facebook http://t.co/EnpxAH5Xem,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
113,I posted a new photo to Facebook http://t.co/61cAJZF4Mu,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
114,I posted a new photo to Facebook http://t.co/lCF8ceWd5c,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
115,I posted a new photo to Facebook http://t.co/PHlgGb1Yz3,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
116,I posted a new photo to Facebook http://t.co/W3987XR0Ed,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
117,I posted a new photo to Facebook http://t.co/poxL3ZKmwd,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
118,I posted a new photo to Facebook http://t.co/b52nLG6MCw,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
119,I posted a new photo to Facebook http://t.co/6phSbynKem,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
120,I posted a new photo to Facebook http://t.co/4mstmhimX1,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
121,I posted a new photo to Facebook http://t.co/XCchHa8k5Y,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
122,I posted a new photo to Facebook http://t.co/V7MmGBa971,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
123,I posted a new photo to Facebook http://t.co/xDKQhS7Eiw,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
124,I posted a new photo to Facebook http://t.co/txtMSfJSe5,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
125,I posted a new photo to Facebook http://t.co/WH5iK3014Q,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
126,Strawberry yogurt #0.5kg#RM 45# http://t.co/nHLQmxwyOO,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
127,I posted a new photo to Facebook http://t.co/tPi6CyvDu4,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
128,I posted a new photo to Facebook http://t.co/CD7DvcpY8L,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
129,I posted a new photo to Facebook http://t.co/Oc2ZoMYtvI,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
130,Capuchino Mouse #0.5kg#RM 45# http://t.co/CZ6j40tCxI,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
131,Fancy cartoons #0.5kg#RM 40# http://t.co/8k1GcsAjJ4,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
132,http://t.co/GQQi8wakXK,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
133,http://t.co/x7LpOXpqx6,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
134,I posted a new photo to Facebook http://t.co/vAIWbBXtHv,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
135,I posted a new photo to Facebook http://t.co/Z5dXsbXHnI,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
136,I posted a new photo to Facebook http://t.co/oub8XOAua5,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
137,I posted a new photo to Facebook http://t.co/Nd7YrrB4zm,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
138,JJ 蛋糕世界敬祝各界中秋節快乐。。。         HAPPY MID AUTUMN FESTIVAL 。。。 http://t.co/ZMVnq779Dm,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
139,I posted a new photo to Facebook http://t.co/0ypLy7O4lZ,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
140,I posted a new photo to Facebook http://t.co/hX4snPK18r,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
141,Honey Peach Delight  ###,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
142,Pure Butter Cake @@@,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
143,Natural Rainbow ## 1.5kg ## RM 75 ## http://t.co/mojs5ucFB1,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
144,I posted a new photo to Facebook http://t.co/9U4xBgNoFS,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
145,I posted a new photo to Facebook http://t.co/XCkHFyZATf,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
146,ICE CREAM PLEASURE @@@ http://t.co/39CnSdnh5i,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
147,Barbie Girl,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
148,I posted a new photo to Facebook http://t.co/5qdZqy1Klf,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
149,I posted a new photo to Facebook http://t.co/Y6ssQbmiwK,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
150,JJ Cakes http://t.co/UlD79T1dp0,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
151,I posted a new photo to Facebook http://t.co/G9xpQYDJbB,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
152,I posted a new photo to Facebook http://t.co/RlUfi4HE0a,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
153,Special Soft Kaya Sponge ##,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
154,MINI TART #LEMON CHEESE #BLUEBERRY #CHOCOLATE #,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
155,I posted a new photo to Facebook http://t.co/d1jjRBHI8u,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
156,PRUNE #WOLFBERRY#OMEGA 3&amp;6#CAKE ##,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
157,HONEY MARBLE CAKE ###,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
158,I posted a new photo to Facebook http://t.co/7Kjc550YEl,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
159,I posted a new photo to Facebook http://t.co/qbwXlcmV5G,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
160,Hokkaido,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
161,I posted a new photo to Facebook http://t.co/50cmvLauJp,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
162,I posted a new photo to Facebook http://t.co/qUMg307nNM,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
163,I posted a new photo to Facebook http://t.co/NWY7J56T1W,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
164,I posted a new photo to Facebook http://t.co/AhBiNpNFoi,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
165,I posted a new photo to Facebook http://t.co/UE3LsFciKS,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
166,I posted a new photo to Facebook http://t.co/kFXaBVNdaf,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
167,I posted a new photo to Facebook http://t.co/1AWm5sJSZc,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
168,I posted a new photo to Facebook http://t.co/UIgvTulIqe,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
169,I posted a new photo to Facebook http://t.co/LDev3zrtuz,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
170,I posted a new photo to Facebook http://t.co/CuknSCJxkF,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
171,http://t.co/pqqIbikG4w,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
172,http://t.co/Cicgo6hJA2,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
173,http://t.co/qQSv3LI8WC,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
174,http://t.co/iZVPNNkSFl,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
175,http://t.co/9YRcTH922l,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
176,I posted a new photo to Facebook http://t.co/I2bzSwvfKk,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
177,I posted a new photo to Facebook http://t.co/5YB4KlDlgS,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
178,I posted a new photo to Facebook http://t.co/MWwNswalG5,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
179,I posted a new photo to Facebook http://t.co/RznhitUNJL,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
180,I posted a new photo to Facebook http://t.co/TzZZWgD3zd,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
181,I posted a new photo to Facebook http://t.co/pCbMHGxEm2,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
182,I posted a new photo to Facebook http://t.co/bTWyqDsGLo,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
183,花好月圓。。。。,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
184,I posted a new photo to Facebook http://t.co/dwYBniecGO,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
185,I posted a new photo to Facebook http://t.co/YBDNi7ViG1,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
186,I posted a new photo to Facebook http://t.co/Vu1jmmcS60,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
187,I posted a new photo to Facebook http://t.co/1mqRyaKnqz,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
188,I posted a new photo to Facebook http://t.co/yWERFyaRfR,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
189,I posted a new photo to Facebook http://t.co/Zo13OpD2zz,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
190,I posted a new photo to Facebook http://t.co/R9vFlUv4lO,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
191,I posted a new photo to Facebook http://t.co/sZ4XeOxwQE,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
192,I posted a new photo to Facebook http://t.co/8fVcBi7Rry,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
193,I posted a new photo to Facebook http://t.co/5ZWDxIRaEq,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
194,I posted a new photo to Facebook http://t.co/hfPTiVbVHK,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
195,I posted a new photo to Facebook http://t.co/t3SISpuYGT,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
196,I posted a new photo to Facebook http://t.co/ng8joCRqX6,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
197,I posted a new photo to Facebook http://t.co/Ve2gqQc9LZ,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
198,Ice Cream Pleasure ## 0.5kg##1kg##RM 40##RM 65##,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
199,I posted a new photo to Facebook http://t.co/jmBagxOrLK,Audrey Chooi,Audrey,Stylish. Safe. Smart,female
