numberOfTweet,text,user name,screen name,description,gender
15,Setting up @MDCPS DigiCon and FLL &amp; Vex IQ Robotics.@UDTCorp supports #STEM and #DigitalLearning Convergence https://t.co/E9G5Uvv5oS,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
16,@UDTCorp and @HPEDU  working together to accelerate learning @Manateeschools for #innovativelearningspaces https://t.co/uA6EfSw03S,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
17,Look at how @UDTCorp supports #InnovativeLearningSpaces @Manateeschools  https://t.co/QCNcja9OMe,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
18,"“We can tell our story of how we climbed the ladder, and a lot of you younger women think it’s done. It’s not done."" Madeline Albright",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
19,Wood Shop Enters the Age of High-Tech https://t.co/LGXBa2ErMI,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
20,@inst_technology @inst_technology @Dadegetsgrants @SylviaDiaz @UDTCorp @ccarranza1 STEM Expo is finest example of MDCPS student achievement,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
21,https://t.co/VAhzSshUm6,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
22,udtcorp's photo https://t.co/SghXWdbFAL,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
23,"Via @NPR: Your Adult Siblings May Hold The Secret To A Long, Happy Life https://t.co/dZjHfJJ8Xb",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
24,@vjacobs9 Thank you and @davidsonacademy for your wonderful hospitality at today's #MIETeacherAcademy,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
25,#MIETeacherAcademy at Davidson Academy in Nashville! @Microsoft_EDU @UDTCorp http://t.co/joWmtcAkJN,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
26,Me in 3D by @itSeez3D https://t.co/nOdUlmotwI via @sketchfab,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
27,"@agnathan Thank you and the panel for today's evangelist session on making, breaking and reinventing. Great ideas! #IDF15",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
28,@Adam_Hawes Thank YOU for one of the most moving experiences of my life. You opened my eyes to an incredible future. #VR,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
29,@codefoster thanks for the slidedeck,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
30,Thanks @codefoster for #tweetmonkey #IDF15,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
31,Excited to build my TweetMonkey @developedbyyou #IDF15 http://t.co/goTsYkYYQF,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
32,Graduation day @codella &amp; @carecloud http://t.co/nyyi8RRvjw,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
33,4 Ways to Pick Your First Programming Language @STEMTIPS @MDCPS  http://t.co/rD7A70hmQs,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
34,Edge Cloud / United Data Technologies (Channel 9) https://t.co/ByjOjKDbPT via @ch9,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
35,@lauramelnik thanks,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
36,|LIVE NOW| Back again  #meerkat http://t.co/tba5Tb9nv7,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
37,|LIVE NOW| Hall of Presidents #meerkat http://t.co/zc3BCMuFcG,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
38,@thatERguy I'm impressed!! I get back next week. Looking forward to seeing you soon!,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
39,"@thatERguy that is great!! PM me your number, so I can invite you to dinner!",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
40,@thatERguy are you finally in Miamj?,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
41,"Oh thank you @GratefulDead for a beautiful Cassidy. #FaringTheeWell Let the words be yours, I'm done with mine. http://t.co/fFEao5hJ6T",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
42,Show about to start! #FareTheeWell #soldierfield #GD50chicago,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
43,En las palabras de un gran amigo: #Chile ¿decime que siente saber que se te viene el mar? #VamosVamosArgentina #carajo #CopaAmerica,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
44,@ShannonSoger great blog on #SAMR THANKS,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
45,How Federal E-Rate Funding is Bringing the Latest Educational Technology to Schools in 2015 http://t.co/hDaFGjFSF5,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
46,Paul Ford: What is Code? | Bloomberg http://t.co/nxT00IHMPs,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
47,When Guarding Student Data Endangers Valuable Research http://t.co/XNs5WHCR3V,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
48,"Want to learn #Microsoft's biggest, best #secret? Watch this!  https://t.co/tUYDFU4d75 @UDTCorp",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
49,|LIVE NOW| Shores Premiere vs Strictly Soccer at Disney Shootout #meerkat http://t.co/nJ7olLPyyS,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
50,|LIVE NOW|  #meerkat http://t.co/7mo7F9DZJ2,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
51,Curious. Happy. Generous. #DescribeYourselfIn3Words,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
52,@newsmama1 I'm sure he's very happy with what he earned,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
53,Follow me on #meerkat: http://t.co/TgQe0btnx0,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
54,@Pammi918 hi!!!,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
55,@FEEDprojects @Chobani thank you! http://t.co/UKFmDb1OlI,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
56,Thank you @MDCPS for allowing @UDTCorp to always #strive for the students and teachers of our schools http://t.co/jhGbClE3WR,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
57,Grateful to @MDCPS to support a #cultureofexcellence at today's Leadership Conference with the Office of #PD and Eval http://t.co/FBo8jKi8It,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
58,#SproutbyHP in action - Learn more about how the #SproutbyHP can great action in your school @UDTCorp http://t.co/vjzI5Ywjcc,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
59,Thank you to @MDCPS for the opportunity the #OPDE #Leadership Conference today!  Everyone loving the #SproutbyHP http://t.co/WTdwDhUNkh,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
60,"I'm going to ""2015 TICAL School Leadership Summit - Future Ready Schools"".  See you there? http://t.co/u2yBCYaJsP via @Eventbrite",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
61,Download the 2015 Building a #GradNation Report &amp; learn more about high school grad rates. http://t.co/9aP88bUXi6 #GradNation,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
62,#MyMomMakes @helgasilvaNOW the #1 #tvnews #telemundo Channel 51,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
63,Loving the #Google #Ngram Viewer - #dataviz for word use https://t.co/Kg66RrSD9P,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
64,@felixjacomino Thought of your plant qr videos http://t.co/ERQqwu9cWt,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
65,Thanks @felixjacomino for an incredible tour of SSED. Want to hang out at your #fablab and make and play all day! http://t.co/91uSgdU4YH,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
66,Check out Lark - it's like Siri for your fitness! http://t.co/fdXavLW6wA,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
67,"@JasonElsom I just came across this 10 tips on how to make slides that communicate your idea, from TED's expert http://t.co/NqCuafC3fd",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",Female
68,"@JasonElsom Very True. And in the boardroom, as well.",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
69,Amazing day @WITmiami @eMergeAmericas Thank you! http://t.co/txhNAGquAw,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
70,@JasonElsom #PowerPoint is still a top 3 skill needed in the workforce; Ss need proficiency. Have you seen #OfficeMix? Very impressive tool.,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
71,@femgineer Facing down imposter syndrome. Quieting the inner critic. Making a breakthrough. #womenintech @UDTCorp http://t.co/nBresoZq5q,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
72,@RobertwRuncie Inspiring remarks on importance of #entrepreneurship in #Education @UDTCorp @eMergeAmericas http://t.co/N0HhK40JBv,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
73,If #Elvis celebrated #MayThe4thBeWithYou ... He'd look like this. http://t.co/6lavrw6eKj,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
74,Thrilled to be @eMergeAmericas #womenintech. Pass by the @UDTCorp booth for #happyhour from 3-5pm today. http://t.co/0zEdgEF2JL,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
75,So excited for #farethewell. Unreal #Sugaree for ages #GratefulDead -  5-28-77 http://t.co/wYqZX35u8v,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
76,Please #donate to the #RedCross for #NepalEarthquake by texting 90999 with the words redcross. $10 will be donated to disaster relief.,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
77,"Just gifted my cousin a #HeroRat named Gambito. Detects landmines and TB. ""The Giant Rats That Save Lives"" http://t.co/85WvWAV6HQ @HeroRATs",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
78,"Wow. #snapchat is creating neural networks from your ""disappeared"" images.  http://t.co/exlZ9me9ow",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
79,@NoApp4Pedagogy How many students do you teach? What grades?,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
80,@Office school-required byod @miamicountryday My only complaint is that the school teaches on a #Google platform instead of #Office365,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
81,"@Office for my daughter, the #SurfacePro3, and #Lenovo Yoga2, for my son.",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
82,@Office the #collaboration and #digital #inking. Ease of integration of #multimedia,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
83,"Vote for @LearningList as ""People's Choice"" #1776Challenge, Every #vote counts! http://t.co/LNHH99SdX6",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
84,Learn by doing. Schools nurture STEM skills by letting students build. http://t.co/aFer1luo9S,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
85,The power of #Microsoft #OneNote #Notebook in the classroom  http://t.co/vYPCfHxzGB,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
86,@MiamiSup @MDCPS Thank you for supporting today's FLL #Robotics Competition #STEM #KidsWhoCode #FLL@theFair @UDTCorp http://t.co/QyDKNauJDA,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
87,Macarena Robotics! #FLL@theFair #robotics #wehavefun @UDTCorp @inst_technology @MDCPS @ http://t.co/ZGtlifdPGu,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
88,@inst_technology You guys rock! What a great robotics competition at the Fair! Round 3! #wehavefun @MDCPS @UDTCorp,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
89,Check out this video! #fll@thefair #robotics is #fun @MDCPS @inst_technology @UDTCorp http://t.co/e6atOfKDjR,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
90,Round 1 complete! 14 schools represented at FLL@theFair Thanks to  @UDTCorp @MDCPS #robotics #FLL http://t.co/S8SwMPtANf,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
91,Let's hear it for #robotics #digicon #FLL Robot Game Competition at #thefair @UDTCorp @MDCPS http://t.co/dDvlPELg0t,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
92,Join me in taking One Month Programming for Non-Programmers: https://t.co/dqlJv0sIWH,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
93,@merakipartners looking forward to the watch!!,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
94,@micwalker @edutopia @andycinek Agreed.,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
95,"If you are not learning new things, you stop doing great and useful things. @satyanadella #learningaccelerated #geps http://t.co/RrK76XPtFN",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
96,Original part of Berlin Wall at Microsoft HQ. #GEPS2015 http://t.co/8SFfI60yPx,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
97,"#thisgirlcan Amazing video Why t http://t.co/Mj5eEBCbU4 """,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
98,@BurgerKing provides $100k in scholarships in Miami Dade County yearly @UDTCorp @MiamiBeachBiz  #learningaccelerated http://t.co/EFxfFOQdAL,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
99,Helping schools become #FutureReady @MiamiBeachBiz @UDTCorp #digitallearningconvergence #learningaccelerated http://t.co/fvNiFxzBhA,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
100,Erate eligible WiFi as a Service: Enterprise-Level Support for your School  http://t.co/AZ1O6uSD2x via @UDTCorp,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
101,Emerging Technology In Education: A Winning Strategy For 2015 http://t.co/8BYxxhaoX9 via @UDTCorp,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
102,Startups Battle For One Of Education’s Most #ClassDojo vs #Remind? Who wins the Parent-Teacher Messaging battle? #udt http://t.co/OUPEDx5bJE,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
103,Delivering Managed IT Services to Interactive Agencies. http://t.co/nn1toVMUUa via @wordpressdotcom,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
104,"Uh-Oh, Girl Scouts Changed Thin Mints: http://t.co/LQ8HxDsob7",Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
105,Must read for those interested in the Cuba question: Vargas Llosa Cuba y los espejismos de la libertad EL PAÍS http://t.co/aOqBSyXyHc,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
106,Thank you @UDTCorp for a wonderful holiday dinner. #bestcompanyever http://t.co/qZuoaZBT61,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
107,Amazing experience @HispanicCREO Summit. BIG TY  @JosieGoytisolo @AnaRC @WendyRivera_3 @felixjacomino for sharing your expertise. #udtcorp,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
108,@CommonSense is my son one of your expert reviewers?! Because he LOVES it for all the same reasons and more!,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
109,Meeting students where they are through #edtech @HispanicCREO Summit 2014. Real solutions for #eduownit #udtcorp http://t.co/sKCdKeo8Mj,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
110,Excited to join the panel this Thursday  on #EdTech and Classroom Disruption with @JosieGoytisolo at the @HispanicCREO Summit,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
111,@lauramelnik hi Laura! Hope your thanksgiving has been great. Still can't find your email. Any advice?,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
112,@lauramelnik So sorry to bother you. Not seeing your email. Would you mind please resending to  Borchersl@gmail.com,Laylah Silva,laylah,"Reimagining teaching....Accelerating learning.  Education Strategist for United Data Technologies. Developing new, scalable solutions in edtech.",female
