numberOfTweet,text,user name,screen name,description,gender
31,I just earned the 'Bar Explorer (Level 3)' badge on @untappd! https://t.co/PPxvZpBBOp,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
32,Coca Cola bear ain't got nothing on this guy. Get some. - Drinking a Bare Bear by @offcolorbrewing - https://t.co/5PBdwLNUGx,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
33,I just earned the 'Lager Jack (Level 2)' badge on @untappd! https://t.co/vK9K4ySOvf,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
34,I just earned the 'Land of the Free (Level 6)' badge on @untappd! https://t.co/UsQJBrAmea,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
35,I just earned the 'Tea Time' badge on @untappd! https://t.co/XoTOsqWBRN,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
36,I just earned the 'Lager Jack' badge on @untappd! https://t.co/F7SgJZwMSe,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
37,I just earned the 'Land of the Free (Level 5)' badge on @untappd! https://t.co/6E0ik8o2hf,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
38,I just earned the 'Heavy Weight (Level 4)' badge on @untappd! https://t.co/HveISkTqpg,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
39,I just earned the 'Founders Feel The Taste' badge on @untappd! https://t.co/fny6CwyBnK  @foundersbrewing #feelthetaste,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
40,I just earned the 'Taste Crazy' badge on @untappd! https://t.co/r76GAZYSJ5,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
41,I just earned the 'Sky's the Limit (Level 2)' badge on @untappd! https://t.co/8mdGPT7PXd,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
42,I just earned the 'Land of the Free (Level 4)' badge on @untappd! https://t.co/01ODYxiQBN,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
43,I just earned the 'Heavy Weight (Level 3)' badge on @untappd! https://t.co/GQROicW2El,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
44,I just earned the 'Journeyman' badge on @untappd! https://t.co/f42w74FVPm,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
45,I just earned the 'Land of the Free (Level 3)' badge on @untappd! https://t.co/1IuDiIeddq,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
46,Do I know you? @drewhamm5 @kanyewest,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
47,"Haha maybe, but probably not #stayhumble @HennyLundqvist",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
48,I just hope the album didn't come out as lame as my life @notquoth,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
49,Haha thanks. I feel like this is a long time coming...@kloretan,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
50,@drunkeado de nada!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
51,@CorasGDNofEatin @amarantha_cleme congrats!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
52,"@Naturo_ecologia @SingerEduardo ni idea, pero tienes toda la razón.",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
53,I just earned the 'Sky's the Limit' badge on @untappd! https://t.co/Ix8fpzfA5s,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
54,I just earned the 'Happy Brew Year (2016)' badge on @untappd! https://t.co/7FHmm9yGGT #brewyear,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
55,Starting it meow and concur with the hashtag haha @drewhamm5 @jonarens @tyhavens,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
56,Stat Of The Day: Chelsea's second leading scorer this season: Own Goal. @PaulPabst #statoftheday,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
57,I just earned the 'Land of the Free (Level 2)' badge on @untappd! https://t.co/cgACuwd2KP,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
58,I just earned the 'Bar Explorer (Level 2)' badge on @untappd! https://t.co/zp5DMfiswu,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
59,I just earned the 'Beer Gathering' badge on @untappd! https://t.co/lT1OGJxufL,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
60,I just earned the 'Beer-giving (2015)' badge on @untappd! https://t.co/aECo3piEGb #beergiving,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
61,I just earned the 'Heavy Weight (Level 2)' badge on @untappd! http://t.co/oKevK6qBTX,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
62,Definitely developed. Sweet elixir. - Drinking a Dark Lord (2011) by @3floyds - http://t.co/4dPp9B0YCZ #photo,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
63,I just earned the 'Land of the Free' badge on @untappd! http://t.co/ZNe96qhDZS,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
64,"@SBNationCFB great, because they don't already have enough problems. #longwaytothebottom",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
65,"RT @IlliniHoops: #tbt 

The Shot. 

The Block. 

The Comeback. 

The Celebration. 

#ILLINI #MarchMadness #TBT http://t.co/G0g0DtEYqV",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
66,#messi bestoffootball's video http://t.co/I60TsN7nef,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
67,"Andrew Patner, lifelong observer of Chicago arts, dies at 55. http://t.co/06qOQFItqL http://t.co/o50QwGzxVe” @Maria_Girgenti",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,Female
68,@drewhamm5 #theblindpig is great. #illini #ILL #INI #killbucky #sorryimnotsorry,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
69,sure will. @drewhamm5,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
70,Let it begin. #CheerOnChicago #chicago #ChicagoBulls http://t.co/nFYsL5jXgv,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
71,I just earned the 'Bar Explorer' badge on @untappd! http://t.co/LlFfbqrU2h,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
72,Really underwhelming. I had greater expectations.... (Houblon Chouffe Dobbelen IPA Tripel) http://t.co/E3e267t2io #photo,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
73,I just earned the 'Beer Party' badge on @untappd! http://t.co/lxpMPSwvO4,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
74,I just earned the 'Pale as the Moon' badge on @untappd! http://t.co/AorR2PjQT4,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
75,Much more citrus based than I thought it would be. Delicious. - Drinking a Mischief @ Hopleaf Bar - http://t.co/mIGpnyoIPy,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
76,I can dig it @PabloImani,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
77,"If there's a time to rally around #Chicago , it's now. Jumping on the #JackieRobinsonWest bandwagon. #LLWS .",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
78,@Maria_Girgenti hi. my name is Pablo.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
79,"@Maggie_Maloney @Megrollx3 you think you know, but you have no idea.",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
80,"“@HuffingtonPost: Jimmy Kimmel proves these ""soccer fans"" have no idea what they're talking about http://t.co/8BhDpHeRgE” @ChiRyanL @chile",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
81,"@theglobepub guys guys guys. ColOmbia - the country, not Columbia - the jacket company. ;) see you guys this Friday! #WorldCup",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
82,Hey @PaulPabst &amp; @dpshow Jean Claude Van Damme v Chuck Norris?! Aka Belgium v. 'MERICA. Talk amongst yourselves.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
83,GOOOOL-OOOOOM-BIIIIIIAAAA! Ahora nos toca #Brasil #worldcup #mundial #colombia http://t.co/8PmuDPVKv2,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
84,@EricaAamoth you are SOOOOOO important!!!! #emailsfordays #fullinbox #prioritize #'america #neverforget,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
85,Maria's first time at Cracker Barrel! Triangle Tees game for days! #roadtrip #'merica… http://t.co/3HcggIlAN8,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
86,@faquima24 @Armero7 de nada!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
87,"@dengwilliampiol I wish and yes, quite the celebration.",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
88,Best month every 4 years! El mejor mes cada cuatro años! #brazil #worldcup #USA #donttreadonme… http://t.co/omI8QzRbFS,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
89,@tonescalante soccerbible's photo http://t.co/vOPIMjV3f8,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
90,Awesome gift! Thanks @maria_girgenti ! Just in time for the #worldcup #brazil #southamerica #soccer… http://t.co/pG284brv7q,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
91,@Carolcalcines @ainoa_xulita jaja y que parte de mi nombre me falta?,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
92,#mdw 'Merica! # http://t.co/WZyfPC2aek,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
93,"@pabloo387 @Alerta_Ecatepec otra vez, les quería decir que no me pongan en sus tuits. No soy Pablo Bedoya. Tienen mi teléfono loco. Gracias",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
94,@pabloo387 @Alerta_Ecatepec me pueden quitar de estos tuits. Me imagino que nos son sus intenciones tenerme en estas conversaciones. Gracias,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
95,@Ayala094 por lo menos estoy de primero.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
96,@elkin_calvo como vio odiar a los costeños sí mi familia es de Vallesupar??,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
97,#familydinner #allofthechops nice little Tuesday http://t.co/tnAqyhyHif,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
98,#CrystalHero from @RevBrewChicago is now tapped at @CountyBarbeque ! What will be next on our taps for #CCBW ?!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
99,@EricaAamoth @chile must be really rubbing off on you. #theoldlife,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
100,"Time to tap @RevBrewChicago #ChicaGoSmoKe over @CountyBarbeque ! Chef Britt is pairing w/ Smoked Brats,Caramelized Onions,and Spicy Mustard!",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
101,@Chibeerweek @CountyBarbeque  ! @solemnoathbeer #snaggletoothbandana &amp; #hexafoos @RevBrewChicago #galaxyhero @OffcolorBrewing #troublesome,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
102,@kflev “@ComplexMag: #tbt (via @RussBengtson) http://t.co/Ky1scL0ujc”,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
103,@chile “@Slate: Heroic family cat saves child from nasty-looking dog attack--WATCH: http://t.co/1RDe3yPzxY #heroes”,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
104,@KafTanned wish I could have been - looks delicious!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
105,@kflev “@SocialInChicago: You a Real Estate Investor? Learn to Flip Houses? Millennial or Hipster Investor?  http://t.co/WyqmzhpoHQ,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
106,I can't believe the #WorldCup2014 is one month away - can't wait!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
107,@colingilson thanks - I needed that!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
108,@ShafieDre haha no worries my man. It happens!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
109,@Carme_lina98 me imaginaba que no era.,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
110,@ShafieDre thank for the kind words...,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
111,@ChiRyanL haha probably,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
112,"Geriatrics unite. Your move, #SpecialOne. #BPLonNBC",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
113,"Well, they've done it again. 1st day it's tapped and it's delicious! Perfectly balanced ... (Jukebox Hero) http://t.co/t1DFCKNjct",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
114,I just earned the 'I Believe in IPA! (Level 3)' badge on @untappd! http://t.co/N7AqqK5lBO #ibelieveinIPA,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
115,@sflm_joaco Donde no estoy?!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
116,@grosadob yo tambien! Al fin alguien que este de acuerdo conmigo!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
117,Lil' Sumpin goin on @lagunitasbruhws in #chicago with the @CountyBarbeque &amp; @DMKBurgerBar crew. Having a blast #lagunitaswelcomehome,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
118,Great job #UofI! Incredible that this would lead to this sort of backlash. Just don't go to class! http://t.co/N3MHqnr3MC #UIUC #pathetic,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
119,@erikarasmus not a problem - happens more often than not!,Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
120,"@PabloGRadio haha nope, I'm good! Sorry!",Pablo A. David,pablo,musings of an attorney. political junkie. soccer fanatic. beer lover. Colombian-American & speaker of Español. proponent of adventure & travel. views are mine.,female
