numberOfTweet,text,user name,screen name,description,gender
68,ฝนตกติดติดกันหลายหลายวันไปไหม,Chong W.,december,,female
69,"มีคนบอกว่า ให้กลับมาเล่นได้แล้ว เพราะก่อนหน้านี้ ได้ e-mail บ่อยๆ ว่า ""คุณลืม password ของ twitter คุณหรือเปล่า?"" สงสัยมีคนอยากได้ @december",Chong W.,december,,female
70,match ชี้ชะตา chula united,Chong W.,december,,female
71,วันศุกร์แห่งชาติ แต่พรุ่งนี้มีธุระตอน 10 โมงเนี่ยสิ,Chong W.,december,,female
72,ติด i,Chong W.,december,,female
73,tweet อาทิตย์ละครั้ง,Chong W.,december,,female
74,"Back in Bangkok, but still not ready to get back in business.",Chong W.,december,,female
75,What am I doing here under the office neon lights at Asoke this time? I should be under some limelight somewhere else!,Chong W.,december,,female
76,แทบจำไม่ได้แล้วว่า การทำงานที่ออฟฟิศเป็นอย่างที่ทำอยู่ในวันนี้ บรรยากาศที่เคยชิน ที่ยังไม่คุ้นเคยกับมันสักที,Chong W.,december,,female
77,เจอคลิปหนุ่ยเข้าไปตอนตื่นนอน ได้ตื่นจริงๆ,Chong W.,december,,female
78,ไม่ได้ tweet มาเดือนแล้วรึนี่ อยู่ดีๆก็เพิ่งได้รับรู้ว่า เราอาศัยอยู่ตามสนามบินในประเทศบ่อยกว่าที่บ้านซะงั้น เป็นงี้ไปอีกถึงสิ้นปี,Chong W.,december,,female
79,ศุกร์งานเข้า,Chong W.,december,,female
80,ออกกองถ่ายทั้งวัน ดำปิ๊ด,Chong W.,december,,female
81,travian time,Chong W.,december,,female
82,ไม่น่าเชื่อว่าวันจันทร์ ผมจะถึงออฟฟิศได้ในเวลา 10 โมง เช้าซะ!,Chong W.,december,,female
83,@nuishow ดูจากไหนน่ะนาย หาไม่เจอ,Chong W.,december,,female
84,busybusybusybusybusy,Chong W.,december,,female
85,take a nap,Chong W.,december,,female
86,back at twitter,Chong W.,december,,female
87,think i'm going somewhere tonight,Chong W.,december,,female
