numberOfTweet,text,user name,screen name,description,gender
11,That time a primitive AI wrote a scifi short and humans actually filmed and acted in it: https://t.co/YOj0eRorwb /via @hopefulcyborg,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
12,Fascinating: Mecca goes mega https://t.co/xRB99WNfvS,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
13,@fmanjoo curious to hear more about your thoughts on the word “techie“ (esp as it pertains to the Warriors piece),Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
14,@kjchipmunk um,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
15,🇺🇸 2016 #smfh https://t.co/CQimUL9ZOR,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
16,@ATXChristina @johnizonline THANK YOU ✌️,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
17,"jic you wanted to spend a 30 mins listening to me talk about the future of bots, design, and agency in software: https://t.co/UFbYxPe6wd",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
18,@ashanyeezy @_princeesskay I care! I care. ✌️,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
19,"The one and only @Lin_Manuel wants you to know how he feels about bots (namely, the kind that buy up tickets) https://t.co/SNfNozG4w8 🤖",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
20,@mathowie 🎉🎉🎉💪,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
21,"@winstaed @tonystonexm no, stop, unsubscribe 🙅❌🚫",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
22,"""Are you a tyrant?""
""You can't make an omelet without breaking eggs.""
👉 Your team: a commodity whose broken, used up husks will be discarded",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
23,"@waxpancake lmk when you find out the answer, been doing battle with this crap for a long time smdh",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
24,@PenguinTweet amazing you got to have that experience!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
25,@matthh def what He would have wanted!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
26,Don't know about you but I could spend all morning (and then some) reading everyone's stories about the Champ.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
27,@teddy brakes ok on the way down??,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
28,"@ryanchris I don't track Bill Simmons. And after attempting to read that contrived, affected piece, doubtful I'm going to start now",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
29,@amberdawn @msquinn I've taken the time to meet and get to know my local captain. His feedback when station isn't responsive: keep calling.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
30,"@msquinn … and not 9 minutes later, I swear to god, wound up calling that number after hearing 8-10 gunshots two blocks from my house.",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
31,"@msquinn scary as fuck. Don’t call 911, that goes to regional Bay Area routing. SFPD emergency response is (415) 553-8090",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
32,@turtleismytotem you can’t just whip out a match and light a log. You can’t shortcut it. You must start tiny and work up incrementally.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
33,@willreed_21 bingo.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
34,"@turtleismytotem not the skill itself I care about, it's the understanding of its mechanics and application. Can you build a fire?",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
35,@nevabenta omg,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
36,"People, get woke to the fact that tronc is lit af. 🔥🔥🔥🚀",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
37,Team @Begin: the bestest. https://t.co/UZxd9PtBMZ,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
38,"@ChamberlainDIY had the MYQ-G0201 for 1.5 years, constantly gives false positives/negatives. Any plans for a fix? https://t.co/i1HFi2gdaZ",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
39,@ryanchris 🗑🔥🔥🔥,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
40,@impressiver maybe fixed in beta but in 10.11.5 omg this sucks,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
41,@ryanchris kind of losing my gd mind over here bc every time I wake my machine it's like 5-10 min of incantations + possibly a full reboot,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
42,"@ryanchris unrelated -- this replicates for me on all wifi networks, and ONLY my MBP",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
43,@ryanchris step 1. make sure the issue isn't local ✅,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
44,@lorenmorris every time. Magic incantations that only sometimes raise the dead wifi.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
45,Anyone else noticed since 10.11.5 older MBP (and possibly other machines) unable to connect to wifi after waking from sleep? Much pain. ❌📡☠️,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
46,OH @amberdawn “That is the first time I’ve ever had the ceo request adding poop emojis to the interface.” *high fives,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
47,Segway invents self-balancing scooter. Hoverboards knock off Segway. Hoverboards quickly go out of style. Segway knocks off hoverboards. Umm,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
48,@DanJackson415 as you do!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
49,That time Eddie Cue was on the front page of a newspaper unrelated to Apple. 👇😲👡 https://t.co/7EqJrj5xyT,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
50,@gaberivera wait hold up did I just give an opinion about an opinion about an opinion https://t.co/narVWIXLAq,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
51,@gaberivera thank god -- just when I was beginning to think we wouldn't get some opinions about opinions about Gawker/Thiel.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
52,Bay Area right now #Warriors https://t.co/ZqEyDItAxo,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
53,"Sometimes I imagine Don Draper pitching modern ads.
""You trust your razor. And it will fight for you. To the death. As a robot.""
*Takes drag",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
54,@CalyBurrito me too. But @ProductHunt @wirecutter and @hashtagkit are keeping the dream alive and then some! /cc @peterrojas,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
55,@JulianaJai @supersetgreg I’m saying we have whistleblower protections so people can blow whistles,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
56,"""The Veil of Ignorance"" https://t.co/N55cpVLx1N Wonderful read on empathy in design. /via @brianleroux",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
57,@supersetgreg which specific laws did he break not covered by the Whistleblower Protection Act &amp; Presidential Policy Directive 19?,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
58,"@supersetgreg it sounds to me like you don’t really see the nuance of the situation, and would personally like to see him jailed",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
59,"@supersetgreg even if that is true (and we already know the CIA has worked overtime to discredit him), so? I mean THAT is what chafes you?",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
60,@ChadwickNnola which specific laws did he break not covered by the Whistleblower Protection Act of 1989?,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
61,@sheynk sadly no. But if love to be surprised.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
62,"I look forward to the day @snowden is pardoned and is able to end his forced exile. It will happen, but sadly not by President Obama.",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
63,Eric Holder says @Snowden performed a “public service” (!!) but must face the consequences. Having a hard time squaring that circle? Me too.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
64,@Ryan_Peoples97 @PixelKingpin lololol “Ryan_Peoples97” and 200 followers glwt,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
65,Slack 🚀 ad spotted during Dubs / OKC playoff game!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
66,@NickCho 👋✌️ https://t.co/asqFIFqp6A,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
67,@alexiskold @JGut if a startup is using email over slack they are as good as dead anyway amirite,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,Female
68,The President's Hiroshima speech. So very worth reading in its entirety. Take a moment this weekend: https://t.co/1eAhZtbDLT,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
69,"@JGut from my understanding, actually business-hostile. But ALSO generally, culturally, lifestyle-focused as well. One two punch.",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
70,"@JGut maybe taken alone, but knowing how business-hostile France is, I find it kind of sad. Then again, it's Friday afternoon! 📵🍷🍷🍷🧀",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
71,@jaykirsch bingo,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
72,"@miph86 if @dhh wrote it I'm already well aware of its position! But I'll give it a read anyway, why not.",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
73,@miph86 that is definitely not how I've seen it described!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
74,Working on a SWIFT wire transfer caper like the $81m stolen from Bangladesh Bank? Just target French banks on Saturdays at 12:01am. 💃,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
75,Planning your next DDoS of a French service? Just wait until a Saturday at 12:01am! You'll get 48 hours of uninterrupted interruption. 😎👍,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
76,"France officially passed the federal law disallowing people from sending email on the weekend. Good one, France! 👏👏👏",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
77,"@AmazonHelp sorry for the delay, just submitted to the form!",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
78,@AmazonHelp @amazon in other news: folks are getting scammed by @Amazo_Help2. I can't believe I fell for it!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
79,@nickg_uk wow. Yeah.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
80,"@AmazonHelp hmm, looking at that form -- I've already called in and talked to some folks, who didn't provide a satisfactory resolution.",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
81,@AmazonHelp bummer situation re. lost / missing order that has cost me hundreds of dollars on contractor fees and shipping costs. Help pls?,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
82,"@katienotopoulos @panzer pish, Katie you are Twitter and internet royalty!",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
83,@panzer @katienotopoulos if I could give that tweet a giant oversized golden belt I would definitely do so,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
84,@ryanchris Twitter has done a poor job of engendering in its users a culture of product experimentation -- needs to turn that around,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
85,"@ryanchris but perhaps the product is dying because no matter what Twitter does, people complain endlessly and oppose change?",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
86,"""Twitter isn't even updating the product anymore.""
Then, no matter how the product gets updated: ""Don't update the product that way!""",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
87,@mgsiegler huge if true,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
88,"@dougw @msquinn I find local SIMs to be a huge hassle. Pause, w/o data find a mobile shop, overcome language barrier to buy SIM (maybe)…",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
89,"@VanceMc14 @panzer @homesweethome I also have / had a Rocky and it has many, different issues. Prefer Baratza tbh",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
90,@panzer (I know that feel) https://t.co/SJT0zfgJmb,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
91,@BigadShaban I'd also settle for something on how stifled competition has resulted in SF hotels being among the highest priced anywhere,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
92,@BigadShaban perhaps a better use of your time would be going undercover to discover why building more housing in SF is so hard?,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
93,For your commiseration / amusement: https://t.co/OXcpx0pMKP #GameOfThrones,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
94,@amberdawn I'm not getting out of bed tomorrow. Not doing it.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
95,@ryanchris these are bad feels but then again thanks to game of thrones for making us all feel something I guess? Ughhh,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
96,Tonight's episode of Game of Thrones I can't even,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
97,@NickCho feature not a bug,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
98,@fmanjoo I recently saw that one down in Carmel. Driven by a mom with a couple kids. ¯\_(ツ)_/¯,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
99,@louisgray wish I could say I find that surprising!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
100,@gregcohn touché! 💃,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
101,@gregcohn but see the that makes sense you know?,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
102,@dcarr622 I haven’t!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
103,"San Francisco, 2016: where even takeout receipts are used to recruit engineers. https://t.co/nRfF0rD0HB",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
104,@willsmith yeah. I have never spilled so much water. Lesson learned!,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
105,@peterrojas @iamjoshuascott same,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
106,@iamjoshuascott haven’t compared cv1 to vive but room scale VR + hand controllers is a slam dunk. Vive all the way.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
107,"Obvious-in-hindsight VR lesson # 4: never, EVER leave a large, open water vessel near the play space. Especially at arm height. On a desk.",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
108,The Vive is without a doubt the most visionary piece of technology HTC has built in years. Seriously impressive.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
109,tfw you're in so many Slacks the client can no longer display them all from the left nav https://t.co/0dzvyyoSpi,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
110,"@brianleroux if the Register, which is somehow still around, isn't negging it, then it's not a train I want to be on",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
111,"@dougsinsbca @peterrojas so doug in solano beach ca, do you work there or something?",Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
112,@JasonUMD @peterrojas @mvptheshow gotta use products to talk about them,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
113,@nabeel @peterrojas I think testtubeadult on steam,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
114,@stewart @TheEconomist extreme skepticism courtesy of Betteridge’s law of headlines,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
115,Big ups to the @ProductHunt folks! This could be a super interesting way to shop. 🔼 https://t.co/gKgiDIgqsW,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
116,@benhuh @strobist @aviel @comcast @consumerist how about we not 🏃💨,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
117,@dapplestone wow! That is a rad tip.,Ryan Block,ryan,Co-founder / product @Begin. Co-host of @MVPtheshow. Co-life of @Veronica. Fighter of entropy. Master photobomber. Sic transit gloria mundi.,female
