numberOfTweet,text,user name,screen name,description,gender
22,It's #DayAgainstDRM and you can buy my book (ebook only) or any @oreillymedia ebook for 50% off. Today only! https://t.co/NYegjSAHPh,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
23,"The more goal-oriented your content is, the happier your users will be. Measuring return on content, by @hilarymarsh https://t.co/rhlHDZ6iPp",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
24,Just discovered that Wikipedia has a list of hex numbers for every Crayola crayon ever made. https://t.co/2y3DGud5fX,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
25,"@PixelatedPinto @sait Wow, that's great!",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
26,@PixelatedPinto @sait I was one of their teachers! Excited to see them ready to take on the world.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
27,What happens when rural schools can't get reliable internet? Students aren't able to develop online literacy. https://t.co/WLT96DyIrA,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
28,The first rule of ARIA is don't use ARIA (unless there's no other option) - @estellevw #webdevcon,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
29,@geekscatv2 You're welcome!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
30,@HarmonyJoy Thanks!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
31,Slides from my Responsive Color talk at #webdevcon today https://t.co/vfMyn86gXk,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
32,"The computer doesn't care how cool your code is, but people do. - @dexterperrin #webdevcon https://t.co/onppZYO8i2",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
33,"I'm excited to be speaking at WebDevCon in Seattle this week, with @estellevw and a bunch of other awesome people. https://t.co/KwCDh1rGXk",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
34,Deadline to submit talks for @cascadiaJS/@cascadiacss is tonight! https://t.co/dBvPxH9TA2 (one of my favourite confs to speak at last year),Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
35,"@cwodtke @beep Me, too. I refer to it every time I respond to someone asking me to speak, so I can ask them the right questions.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
36,@jmspool What makes you think they're not BOTH lying to you?,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
37,"@gloddy I've always called it ""small-screen first""",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
38,@tiffany Mine is when they have multiple articles to link to and link each individual word in a phrase to a different link.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
39,It's not too late to RSVP to the Content Strategy Social in Calgary tonight. And it's Taco Tuesday at the pub! https://t.co/4ad2UbXpVG,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
40,You don't have to be a content strategist to come to the Calgary Content Strategy Meetup. All web folks welcome. https://t.co/4ad2Ucf1kg,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
41,I'm excited to be speaking at Amazon's WebDevCon on Apr. 21 in Seattle. Registration is FREE and open to the public! https://t.co/KwCDh1rGXk,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
42,"@OutdoorAdvShow Your website says parking $13, actually $15. Also, directions wrong, 11 Ave one way, can't turn left https://t.co/MX7YbJzPxm",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
43,"@AskRBC I booked an appointment using chat on your website, got a survey after, but when submitting survey got this. https://t.co/bnp0HcmWlS",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
44,"Hey Calgary, what speakers/events/topics would you like to see from the Content Strategy Meetup this year? https://t.co/al4jndYVKK",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
45,"Colleges and universities are starting to offer coding bootcamp-type programs to compete with for-profit bootcamps.
https://t.co/2oX1EUgvSn",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
46,@juliaparris (Just wondering. Thanks for organizing it.),Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
47,@juliaparris Did you notice this year more people signing up for the valentine exchange but not sending them? I only received 4 out of 9.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
48,R2-D2 speaks perfect English. His speaking is actually a sine wave of English speech. @NerdNiteCalgary,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
49,@NerdNiteCalgary Invite zombies to your brain awareness event.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
50,"@AJKandy @cwodtke ""This slide intentionally left blank.""",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
51,@AJKandy @cwodtke Yep. She raised her hand to tell me the screen was blank. It was embarrassing. I don't use that technique anymore.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
52,This website has 11-point instructions on how to email them to request a catalog. Yuck. #ReallyBadUX https://t.co/hgujtOsPey,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
53,@PixelatedPinto thanks!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
54,@tiffany Congratulations!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
55,@Avigail That sounds so wrong. Is there somewhere else you can call to try to get a different answer? Maybe possible to get an exception?,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
56,"Hey Calgary, will I see you at the Content Strategy Social? It's March 22 at the Joyce on 4th Irish Pub https://t.co/4ad2UbXpVG",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
57,"@wesbos This is our first winter in Calgary, and I was happy to discover it hardly snows at all here. Still cold, though.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
58,@tantramar I think it's going to be March 22. I'll post it this week. Sign up for the meetup group and you'll  get emails for new events.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
59,"@tiffany You should start a side business selling ""Real @tiffany jewelry"" on Twitter. I bet you could make a ton of money.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
60,@AJKandy Maybe you can complain about it without mentioning me every time?,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
61,@AJKandy Why does it bother you so much? I don't mind it at all.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
62,Hey Calgary! I just took over organizing the Content Strategy Meetup. Looking forward to planning some great events. https://t.co/al4jnegx9k,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
63,Slides from my talk on Responsive Colour at @confooca: https://t.co/vfMyn8nSlU #confoo,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
64,@vadim_kudr @confooca Thanks!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
65,@gjhead These are pretty common (only certain countries). I found a lot of conf sites that explain their process: https://t.co/Qb2iDiWqqk,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
66,Slides from my talk today at @confooca: Making the Web Easy https://t.co/fRQk5SKIy3 #confoo,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
67,"I'm excited to be at @confooca in Montreal this week! Today at 2:00 I'm giving a talk called ""Making the Web Easy."" https://t.co/zcmZR8RrBK",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",Female
68,"Hey DC, did you know that your library card gets you free use of a recording studio at the public library? https://t.co/XvYjRsbV3g",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
69,"@zoonini Since they have franchises, it's likely that the price is not exactly the same at every location.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
70,"From @lrnrd, a really detailed explanation of everything that goes into preparing &amp; writing a tech conference talk: https://t.co/Bjbdw7Yxrz",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
71,Appalachian Miners Are Learning to Code https://t.co/jQZA75bMeX,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
72,"My go-to book to lend to coworkers who want to learn about usability: Simple &amp; Usable Web, Mobile, and Interaction Design by @gilescolborne",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
73,"How do you know which new skills, tools, and programming languages you should learn?
@kevinmpowell has some advice: https://t.co/L8Ya2ijN6y",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
74,"@microsarah On Tues., FB reminded me it was a dead friend's bday - not once but 4 times that day. No way to stop it w/o unfriending her.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
75,"@denisewburn To me, zee makes more sense as a letter because it rhymes with C, D, E, G, P, etc. No letters rhyme with zed. It's odd.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
76,"@denisewburn Yes, in the U.S., the letter Z is pronounced zee.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
77,"Is this a new thing, Google showing search results inside the autocomplete? I don't remember ever seeing it before. https://t.co/ANtdYV6ZKM",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
78,Most frustrating thing about being an American in Canada: trying to remember that z-index is pronounced zed-index.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
79,"@dellsystem I've always wanted to try that when I'm speaking at a conference, but I've never had enough nerve.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
80,@AJKandy I see nothing wrong with eating cupcakes for dinner.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
81,"@AJKandy Okay, that is where I would like to go for dinner.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
82,"@AkashaVampyrssa I'm not a professor, just an instructor. It's going well so far.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
83,Hey Seattle folks: your city wants to pay you $10K to work in the Fremont Bridge tower and write about the bridge. https://t.co/XU8CqlzPQL,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
84,I zoomed all the way out on an online map and discovered this is what our planet actually looks like. https://t.co/qrD1A1g7Is,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
85,"The book I'm using to teach Web Design Theory to future web developers at @SAITPolytechnic: Don't Make Me Think, by @skrug",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
86,@uxprinciples I'm glad to live in a city where most everybody has snow tires on their cars. It makes a huge difference.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
87,@jgarber @refreshdc Sounds awesome! The thing I miss most about DC is all the great tech events. We don't have very many in Calgary.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
88,3rd day of class. It turns out teaching is exactly like giving a conference talk... except I have to give 84 different talks during 3 weeks.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
89,"@wesbos I've been trying to get rid of my US accts since I moved to Canada, but they're so much more useful than US$ acct at Canadian bank.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
90,@wesbos I tried and couldn't find a way to do it other than having my US paypal attached to US bank and Canadian Paypal to Canadian bank.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
91,I get imposter syndrome every time I go in the teachers' lounge.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
92,@VictorFan5 I hope I'm not making you fall asleep!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
93,@ProfClayton thanks!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
94,"I have 19 students in my class, wide age range. Today I'm teaching them about usability. So far we've learned that a lot of websites suck.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
95,First day of teaching at @SAITPolytechnic. Made it through the morning. Lunch break now and I really need a nap. https://t.co/y1P3IooHsB,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
96,@juliaparris FYI the signup link near the bottom of your valentine exchange web page is a broken link (the one in the top navigation is ok),Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
97,@bashfulbirdie Congratulations!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
98,"Despite the economic downturn, Calgary’s tech scene saw big growth in 2015 https://t.co/wRbpZ2VDc8",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
99,"Another election, another painful attempt to decipher the instructions for the absentee ballot application for overseas voters.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
100,"@LastPassHelp Is there any way to stop getting the ""Start saving sites"" email? I get them every week and there's no unsubscribe link.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
101,"Tips from @stevefaulkner on providing alt text for images on Twitter. (Remember, not everyone can see your images.) https://t.co/xCvmrdweRA",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
102,This is my first time teaching in an academic setting (vs. conferences). Thanks to @cwodtke for encouraging me to look into teaching.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
103,I'm very excited to be teaching two courses in the fast-track web developer program at @SAITPolytechnic this month. https://t.co/MYvmrYn5Pi,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
104,Websites that send you an email reminding you that you haven't logged in for more than 7 days. Like they've never heard of vacation.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
105,@gjhead Did you get your Coffee Crisp yet? We're in Wisconsin eating cheese.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
106,@beep @AJKandy Happy holidays to you too!,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
107,@mojoguzzi They have this in the store here. It makes me laugh every time. https://t.co/z33Edzu6D4,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
108,@mojoguzzi They have that at all the grocery stores in Canada. It's nice to find something that makes you laugh when you're shopping.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
109,"@bashfulbirdie That's why I don't cmmd-click, because it seems to not always work. Right click requires two clicks, but always works.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
110,"I hate it when I right-click a link on a web page to open it in a new tab, and a popup message tells me to stop disrespecting copyright.",Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
111,@therealprotonk Data as a plural always sounds wrong to me.,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
112,Canada has a new national font and it includes characters from its aboriginal languages. https://t.co/sdzP1WgVo4 https://t.co/qJpK7KU0Jq,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
113,My friend @tehanmeister wrote about the #HourofCode event last week at the girls' school where she teaches https://t.co/nRsiaorNik,Clarissa Peterson,clarissa,"UX designer, web developer, writer, and speaker. Author of Learning Responsive Web Design (O'Reilly Media). Married to @AJKandy. Always having adventures.",female
