numberOfTweet,text,user name,screen name,description,gender
66,@haynes_dave at least pancakes and good conversation hasn't changed.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,Female
67,"Thank you, PM Trudeau. https://t.co/SBm2s0HyRn",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,Female
68,@haynes_dave haha I'm sure we can find a joint with overpriced pancakes in Shoreditch and pretend. I'll touch base next week.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
69,@haynes_dave it's that good huh... ;)  ps. let's hang soon.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
70,"@haynes_dave what would it take to publish? maybe an idea to tip the scales/vote for insights on certain topics, release post if target met.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
71,"@bearner it's quite astonishing what comes out of his mouth, even worse how the media panders to someone like this: https://t.co/eWQd01Z2cE",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
72,"I don't know what Trump has done today, but it sounds like a doozy given the creative hashtags I'm reading on Twitter.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
73,The man who was held captive by Isis for 10 months says how they can be defeated https://t.co/y1ASwy3wgT,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
74,This. Along with people who think low operational costs must mean it's an effective charity.  https://t.co/MdLbEe5JC2,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
75,Is your kitty a convict? The #KittyConvict project https://t.co/OIx8GfoCWV,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
76,@olofster does it come as a scarf? it's chilly in London...,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
77,"Paris climate protesters banned but 10,000 shoes remain  https://t.co/A2nYqezfcl",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
78,Still not used to how early it gets dark this time of year.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
79,Choose to Be Grateful. It Will Make You Happier. https://t.co/HGebxQVWQ8 / ht. @crystale,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
80,I like what Bernie Sanders has to say. It's impressive to see the movement he's been able to create with very little media attention.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
81,"Operation Maple Dawn Cobra Thunder. ""Let's invade Canada"" - @henryrollins https://t.co/VhAjkxs9P5",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
82,@jess your comment reminded me of a new Mixmax feature - do you know @olofster? https://t.co/oA8sonneM3,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
83,"Kudos to the team behind #ISEmbarks. The most diverse, engaging and useful conference I've been to in a long time. Thanks @IndSector.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
84,Love this.  https://t.co/zIa2H770sy,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
85,@bhushan_tweets @twestival good times. Twestival had it's time. I'm sure there are a lot of great projects/causes that could use your help!,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
86,The odds that a conference panel would 'randomly' be all men are astronomical https://t.co/gxQXZhojqm,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
87,"@jemgillam ah, the 'human' part of human resources ;)",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
88,@jemgillam I know some software that might be able to help with that...,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
89,He's off to a very good start &gt; Trudeau shakes hands with Montrealers at metro station hours after winning election https://t.co/yrvuNmuS1s,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
90,Fun times connecting with the old crew again @cfnoble @HeyJK @kds. #serviceunites,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
91,This. https://t.co/7IDxuOrfmH,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
92,"I have a lot of respect for @JustinTrudeau. In 2011, he raised awareness for a mental health charity by attending Ottawa @twestival.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
93,@flaneur I will partake in that by proxy.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
94,@susanmcp1 thanks! miss you x,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
95,"Made it to Houston for the @POLConference. First time here, who should I meet? #serviceunites",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
96,I stand #withMalala. Do you? https://t.co/gT7y31zd9R @MalalaFund,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
97,@ruskin147 I'd vouch for the work of @savechildrenuk,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
98,I don't want to believe the world has lost @jakebrewer. He was genuinely one of the best and brightest among us. http://t.co/zd7lBhtF1Q,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
99,"Cool, @MixmaxHQ just launched the first productivity suite for Google Inbox. Nice one @olofster! https://t.co/Uk8mN2zeEL",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
100,Ahmed is going to have a busy social calendar with all these amazing invitations. #IStandWithAhmed,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
101,"Focus on outcomes, not overhead: Who cares what the overhead is if these problems are actually getting solved?  http://t.co/W2usD5Uxfz",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
102,@hdmujica ha! I think that hashtag is going to be our running joke...,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
103,"If the future of corporate volunteering looks anything like those I met at the @IAVE conference today, we are in good hands. #IAVE2015EU",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
104,There should be a stock exchange for social enterprises. This is the type of project I'd buy shares in. http://t.co/iTynEoj5OQ,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
105,"Please join me in signing this petition to stop Ecuador from deporting #ManuelaPicq, @jopicq's sister https://t.co/gDcrAuYgvH via @CdnChange",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
106,"@alaric @smagdali and favourites. Still nice, but it's lazy engagement and people aren't tweeting back as much. Although you did :)",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
107,@sacca @hunterwalk guess that's where the slack bit comes in. Twitter used to feel like a global message feed.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
108,"@sacca @hunterwalk I wish there was an option on Twitter to filter out links from time to time, I'd like to surface more original opinions",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
109,"@sacca @hunterwalk could be more of a result of building a startup but we have fun channels and I can be myself on topics, like Twitter was",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
110,@boerdeboer I get more response on Facebook these days but don't use either that much.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
111,@hunterwalk funny you should ask that. I realised recently it's Slack.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
112,"Not saying that's necessarily a bad thing, I still check a few times a day. It's just interesting to see how Twitter has evolved.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
113,I don't tweet much at all anymore. I wonder how many early adopters are feeling the same. It's become more of a news hub than a community.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
114,“‘The most important thing you can do today is let your volunteers know how…” — @danileduc https://t.co/YA4m9wqfPO http://t.co/7JfnzVznbr,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
115,"""People talk about confidence without ever bringing up hard work. That's a mistake."" - @mindykaling  http://t.co/Duz50o6BR6",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
116,@tammytibbetts @greteltruong awesome! I'm so proud of how far you've come with @shesthefirst. I'm watching the livestream ;),Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
117,I've never been more grateful for an umbrella and air conditioning than I am today in NYC. Flash floods everywhere.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
118,I’m Canadian – and I should have a right to vote http://t.co/1h196FNITj,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
119,It was my most memorable day of the trip. Can't express enough how important @charitywater is to local communities. https://t.co/xlb8cDEyTE,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
120,@rdhoosier @charitywater @scottharrison @sacca I remember that trip like it was yesterday. So glad to have shared that experience with you.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
121,@marshadoucette thank you x,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
122,I can never leave a bookshop without buying something. Airports are the worst with their half price yellow stickers saying read me.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
123,What an incredible story. The Mixed-Up Brothers of Bogotá http://t.co/R5y4ciLCnK,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
124,You gotta love Torontonians for the way they've rallied around #DeadRaccoonTO. Poor Conrad. https://t.co/VXm2FbKI86,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
125,@CateSevilla and we don't use pennies or have 1 or 2 dollar bills,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
126,"@TheCoffice ha! don't worry, I'm plenty busy to ever do that.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
127,I've literally been painted into a corner today. My landlord had the stairs painted and I'm stuck on the second floor until dry.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
128,"Hey London, come work with us! We are hiring a Senior Front-End Developer to join our growing team at @timecounts.  https://t.co/8CpJswWdcl",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
129,Check out the best @Spotify playlist this week. A collaborative ode to the amazing @classicfreddie! http://t.co/eEoTrhuMPo  #Ready4Freddie,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
130,@classicfreddie you got it - thanks for the tunes!,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
131,@classicfreddie sending hugs from London today! is there an official #ready4freddie playlist? hook me up.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
132,Happy Canada Day!,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
133,"@MissGoogle @casinclair the whole voluntourism thing is tricky. Identify first what matters most to you, experience, using your skills etc.",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
134,"Once the confederate flag is down. I'd like to see Americans tackle their gun issues. As a Canadian, I relate to this http://t.co/kV6Ur2TB6c",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
135,@sylvia_tan ha! How did you spot that? I'm back in London now.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
136,2 Kinds of People http://t.co/AhVSls18Wg / ht @tvararu,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
137,Small gripe about Twitter on mobile. I wish it didn't take three clicks to do a basic search. I don't care about seeing trending topics.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
138,"@caitlinbk yes! we need to catch up. I'm in NYC in a few weeks as well, will email you x",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
139,@PKGulati Thank you. Can't wait to show you the new stuff. Are you swinging through London soon?,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
140,Huge product milestone today for @timecounts. Really proud of our team. #onlythebeginning,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
141,This homelessness organization says you should stop donating to the homeless http://t.co/a9dbQZzPF3,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
142,"How to fix a broken school? Lead fearlessly, love hard http://t.co/TaqKaN7Hzm",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
143,"Not the same as being there, but it's been great tuning into the #PDF15 livestream from London. Always amazing talks. http://t.co/ol56qX5ATd",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
144,@cyrusradfar what's a Tator Salad?,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
145,OH from @JofArnold : I’m not sure whether to say “try not to add too many github issues” or “add as many as you can”  #bigreleasecomingsoon,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
146,@Bonanzinga Monday works. You should come down to The Biscuit Factory and meet the team. #wehavegoodstufftoshowyou,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
147,"Not sure what I did, but I seem to be in good company as an @aboutdotme staff pick. Nice way to start the day. https://t.co/tFwUOXtKBq",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
148,"@mikebutcher so refreshing to see a speaker list with a good balance of women/men participating, thanks",Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
149,It gives me chills to see all the amazing photos for #FoodRevolutionDay from around the world. Especially little kids learning about food.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
150,What's happened to Chrome bookmarks? All of my folders have disappeared into the abyss of a single giant folder.,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
151,I support @Jamieoliver's fight for food education for every child. Do you? Sign it. Share it.  http://t.co/B413wtwd9q  #FoodRevolutionDay,Amanda Rose,amanda,ceo + founder @timecounts . created @twestival,female
