numberOfTweet,text,user name,screen name,description,gender
20,@WomenTrump2016 @trump_woman delete your accounts,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
21,@realDonaldTrump delete your account you idiot,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
22,@realDonaldTrump #pigwithawig,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
23,@realDonaldTrump please die,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
24,@realDonaldTrump release your taxes and delete your account,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
25,Believing that @realDonaldTrump can prevent terrorism is next level stupid. He is fuel on the fire.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
26,@StillJohnCA his speeches today were unintelligible disasters.  the dude genuinely has mental problems.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
27,@cafedotcom @realDonaldTrump #likeadog,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
28,@realDonaldTrump stfu and delete your account,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
29,@JDiamond1 its terrifying listening to this egomaniac,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
30,@RTDSchapiro @realDonaldTrump i think that was the worst speech i've seen.   in my life.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
31,@realDonaldTrump your speech in Richmond was an unintelligible disaster #trump #richmond #maga,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
32,@realDonaldTrump where did you get your teeth?   They almost look real.  #makeamericasuckagain,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
33,@Reince @realDonaldTrump if you ignore the fact that he's a racist bigot.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
34,@Reince are you a racist too?  #TrumpRacist #MAGA,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
35,@realDonaldTrump @FreemarketSara looks like you peaked early.  good luck salvaging whats left of your businesses after youre beaten in nov.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
36,@realDonaldTrump may all your hotels crumble https://t.co/paEldEiorK,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
37,@realDonaldTrump nah,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
38,"@SusanZiggyHelps @oreillyfactor or as @realDonaldTrump would say, ""*the* African Americans""",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
39,@realDonaldTrump hey Trump - in case someone hasn't told you recently: you really really suck,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
40,@zackdagle lol.  Cuz @reaIDomaIdTrunp is mature AF,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
41,@HillaryClinton @realDonaldTrump LMAO.  We can only hope...,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
42,@realDonaldTrump you take stupid to new heights.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
43,"@Watchmakermaker who made that claim? Words, intents and actions make a person racist, not skin color.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
44,@RealJTP #racistJTP,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
45,"@jetsetter714 @PizzaPartyBen her views in that video are far different than ""build a wall""",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
46,@RepKinzinger props for your bravery for taking a rational approach to Trump,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
47,@realDonaldTrump @mariadaq LOL you mean bankrupt the country the way he did all his businesses?,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
48,@kamikazeecanuck @realDonaldTrump @thinkprogress @JuddLegum the videos will live on forever and follow him to the grave #trumpracist,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
49,"@lightlady @footlooseracer @TPoliticmanager OK, good luck",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
50,@realDonaldTrump do you have a brain?,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
51,@SpeakerRyan Amen.  What this country needs is a racist #RacistTrump,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
52,"@lightlady @footlooseracer @TPoliticmanager Victoria, he is manipulating you.  Trumps racism is overt in his own words. its not a conspiricy",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
53,"@footlooseracer @lightlady @TPoliticmanager trump is also an overt racist, so there's that.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
54,@RealBenCarson so when are you going to drop your support for your party's racist presumptive nominee?,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
55,@realDonaldTrump @CNN i guess you should watch Fox for some fair and unbalanced news LMFAO,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
56,@DiamondandSilk how much are they paying you?,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
57,@HJBenjamin #TrumpUniversitylacrosseteam :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
58,@UberEATS disaster.  won't be trying that again.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
59,@TRUMP_PREZ if you learn how to spell I might listen to you.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
60,https://t.co/wDoWCkTTWo,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
61,@realDonaldTrump @Don_Vito_08 you are vile racist scum,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
62,"@realDonaldTrump @Crz4basball @JudgeJeanine lol ""several""",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
63,"@realDonaldTrump please, don't come back #makeamericahateagain",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
64,"Somebody got paid.  Well.  For ""tronc."" smh. #tronc",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
65,@omeraziz12 @markwelsh83 @SamHarrisOrg lol.  Wow.  Omer you really should just stop tweeting.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
66,@omeraziz12 you continue to underwhelm me,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
67,@marcorubio you've got zero spine dude,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",Female
68,@LiskHQ try harder.  fix the damned wallet.  you are making enemies by the minute.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
69,"@LiskHQ a bit premature to say ""successfully"" - you should work on your PR going forward.  appears to be unsuccessful thus far.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
70,@gdax aaaaaaaand crash,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
71,"#gkg #LAKings @EdmontonOilers goalie not having a very good debut.  sucks for him, good for us!",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
72,@omeraziz12 wow.  that recording will embarrass you in a decade once you've grown up a bit more.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
73,@baweissguy it's upsetting because it points out the ignorance and malleability of the populace.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
74,"@AnnCoulter use smaller words, or else the morons you are speaking to won't understand.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
75,@kanyewest lol.  ya think?,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
76,@JackkieMarrie that was some sweet karma.  #GKG,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
77,@RealGETAHELMET @CoyoteOfWallSt @cryptsy @FBI i hope you and others that got scammed will pursue legal remedies with those clowns.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
78,at last we're starting to see #altcoins with potential get some traction.  and #shitcoins starting to drop into obscurity.  #blockchain,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
79,"Class Action Lawsuit Filed Against Digital Currency Exchange Cryptsy
https://t.co/qG1B3qgWJX

Via Blockfolio: https://t.co/Mn8IAk5vPL",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
80,that Vatanen goal.  holy cow what an effort.  #ducks #anaheimducks #AnaheimDucksGoooaaalll @AnaheimDucks,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
81,"@cnn, how many times are you planning on showing me that @amazon #echo commercial?  1000?  just curious. #advertising #amazonecho",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
82,i'm thinking @cmcdavid97 and @FEhrsam might have been separated at birth?  #btc #bitcoin #nhl #oilers #generationalplayer #blockchain,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
83,@stevekouleas love the siriusxm show!,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
84,this cool project is making progress.  prologue now available.  check out the kickstarter https://t.co/2Fcvj2Xchc   https://t.co/Djiai3Ow9u,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
85,#bobmillerstorytime @LAKings #lakings #gkg,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
86,@d_seaman wow.  You are an a-hole.   Time to unfollow.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
87,@lakingsinsider helluva shot,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
88,"@JohnFugelsang LOL!  exactly. sadly, even then they probably won't drop it.  but hey, they just want the truth.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
89,@benprater24  LOL.  this is the best to ever happen to Hillary's campaign.  take off your blinders dude.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
90,@RealJamesWoods  no he's not.   he's just a dick,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
91,@TGowdySC was it your intention to destroy your political future?,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
92,@PeterRoskam you are an epic douche.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
93,@RealJamesWoods @CarlyFiorina LOL,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
94,"@AppleMusic, i am only asked to log in on my various devices about 20 times a day.  can we see about increasing that a bit, maybe to 30?",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
95,@hcrrorstories sorry it's not available :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
96,Very cool project - check it out: https://t.co/lPxOxw8rrG,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
97,"@espionage hello, trying to send you a DM, can you follow me back please?",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
98,@LAKings wtf!,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
99,@Snowden how'd you get that dope handle :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
100,"@AskCiti I wasted enough time on #LaborDay.  I'll pass.  Pro-tip: when u block a card, have the decency to provide a real person, not a bot.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
101,@Citibank: your CC fraud algorithm was written by drunk kittens. (meaning it sucks).  Flagged @WholeFoods charge where I use the card DAILY.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
102,Hey @uber I fixed your app for you based on my recent rides in LA.  #uber #uberx #uberjalopy #rideshare #unicorns http://t.co/SnLXuSxxYc,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
103,"Step1- push $TWTR down on conf call, Step2- purchase lower priced $TWTR, Step3- announce stock purchase, Step 4- profit! Well played @jack!",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
104,so http://t.co/T5RLsKwR0N isn't using @CounterpartyXCP .  who then?  #t0 #counterparty,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
105,@jacoba_d maybe 4 would do it.  3 clearly isn't enough.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
106,@BlEBERSACE YES!,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
107,@thiagocv8 yes!,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
108,"@garrity52 how do you know that?  not saying it's not true, but unless you saw medical report or examined body, how do you know?",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
109,@campbellsarah14 it appears that the back surgery thing might be unsubstantiated rumor.  everybody on all sides needs to wait and see.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
110,LOL @AnaheimDucks Corey Perry http://t.co/PJOFSwjRCO,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
111,@DarnTough i gotta say... i love your socks.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
112,@angelocoppola http://t.co/AILfHV9DLB,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
113,"@jonostrower it appears that the door system can be configured to enable the ""lock"" phase to last up to 20 minutes.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
114,@GreXX_ looks like no joy yet.  but feels like we're close!,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
115,@afromanmusic wow.  f-you man.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
116,Shame on @Chevron. Pump price is $.10 higher than signage.  Bait and switch.  Lincoln &amp; Mindanao (Marina Del Rey. US),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
117,@BBCWorld i dont think the terrorists think they are pretending.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
118,@David_EHG nice try,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
119,@d_seaman those Bitcoin millionaires worked so darn hard for their wealth :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
120,@itsnedaa wow.  what an incredibly ignorant tweet.,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
121,@CharlieWisco 1000 BTC,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
122,@JimFox19 who's responsible for these over-the-top snowflakes? :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
123,"@nicogarcia hey, sorry not at this time.",Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
124,@drei4u of course :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
125,Will the alts follow? $VIA $XST $ARCH,Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
126,@yoang_ yep it's bad.  Hoping they get it fixed. I'm still watching it even tho it's so terrible :),Charlie,charlie,"Co-founder of @blockfolioapp, recovering film producer, semi-pro app builder, amatuer videographer, and overall late-bloomer https://t.co/G7OiXNXk6P",female
