numberOfTweet,text,user name,screen name,description,gender
52,"Everybody celebrating #pride today, be safe 💗",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
53,Peaceful moment in Montana on a day of chaos and mourning 🇺🇸 https://t.co/wc8AqePooe,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
54,@DanaJo114 it should,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
55,Getting rid of AK-47s certainly isn't going to hurt anybody https://t.co/uqbRzkE5Bz,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
56,If we can't get rid of guns can we please end homophobia? https://t.co/en0qLUPzPL,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
57,"If we can't get rid of guns, can we get rid of homophobia???",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
58,@pippamirelesmom am I allowed to express my opinion about the victims of a tragedy without your critique,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
59,gay clubs are the place where some LGBT people go to feel safe.,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
60,"I am speechless, sick, and so sad reading the news from Orlando. Sending strength to my gay brothers and sisters. 50 people!!!! FIFTY",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
61,Yayyy https://t.co/1yPGxXalTY,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
62,Hell yes I DID catch two Montana Brown Trouts today! I threw 'em both back in the river. https://t.co/NAHvMzZxFe,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
63,Fly fishing on the Madison River in BEAUTIFUL Montana! https://t.co/tjCBK9IHaC,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
64,@KennyCoble 💗,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
65,@lilshilo sorry you're not loving it. ratings highest in four years so i'm not sure what to believe!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
66,Herding cattle this morning in Montana! https://t.co/dqfWL8Q8v5,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
67,Check out my @radioandysxm Town Hall with Calvin Klein all weekend on Sirius Channel 102! https://t.co/Ax0Goah4l1,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",Female
68,"You + Me + @AllStarGame = 😀🎊@Esurance is bringing the party to San Diego! Vote to enter: https://t.co/IWVR9Y38J8 #ad
https://t.co/e7XUPMOitY",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
69,@CharlotteAlter @THR thanks Charlotte!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
70,@cameraneubanks @EW thanks!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
71,@blueyedblnd394 love you back more!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
72,@andersoncooper @EW thank you,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
73,"@TmichaelseaT I mean ""💗""",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
74,@TmichaelseaT 😂,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
75,@Sherridacherry @EW @Bravotv thanks Sherri we love the title too!! 💗💗,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
76,PRE ORDER! https://t.co/XwUh7zOhGH https://t.co/ptfnRwP1xa,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
77,You bet! https://t.co/Yn97pxKPyr,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
78,@BradBessey thanks brad!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
79,Also thrilled to announce the launch of ANDY COHEN BOOKS! https://t.co/F04zwYXR23,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
80,SUPERFICIAL: MORE ADVENTURES FROM THE ANDY COHEN DIARIES coming NOV 15! Pre-order now! https://t.co/yQkwbhGCkT,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
81,@TitussBurgess @KerriKisses1234 this back and forth is everything,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
82,@jmstwink why!?!?,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
83,@buckhollywood I'm upset,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
84,Big announcement from me in an hour,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
85,Who rules the world? https://t.co/PYfJ3YNM6k,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
86,@TitussBurgess @Bethenny YEAAAAAAHHHHH!!!!!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
87,"Happy 91st Birthday to the real Silver Fox, Barbara Bush!",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
88,@SeagirlX I'd rather tweet about Ralph Reed and irritate you,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
89,It's good to wake up and see that after all these years @ralphreed remains an asshole @Morning_Joe. Consistency is nice,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
90,@Caissie @LincolnDevilham @HillaryClinton double wow and holy crap,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
91,@Caissie @LincolnDevilham @HillaryClinton WOW!!!!!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
92,@Jay_Jay_Bee_ the Cheetoh isn't the 1%?,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
93,@katemillercny yup. Moved in every way,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
94,"Historic, exciting, strong speech by @HillaryClinton!",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
95,@jumpset51 You like the alternative better? There is NO alternative!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
96,@EMP306 @AsaSoltan she is beyond qualified. What has the cheeto done?,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
97,Watching the guys fighting on last nights #thebachelorette might be turning me on.,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
98,@jasonlynch good to see you!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
99,@erolsarabi hold it baby,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
100,#WWHL SUMMER PARTY ☀️🎉 #NYC @ The Skylark https://t.co/Det23c05R1,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
101,"@NJB1981  no NBC put them on his show. it's not hate, it's parody. if you're president you have to take a joke. which he can't.",Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
102,@juanabean omg you're so right.,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
103,have never loved Meryl Streep more than I do today.,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
104,@Ruthie_babi that's why i wore it!,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
105,OMG OMG https://t.co/8IAY49Zzzw,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
106,@julieklausner @spivey_e @billyeichner ALERT!  https://t.co/DUPabTHmin,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
107,There is no way I'm not watching this  https://t.co/DUPabTHmin,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
108,@WTSmithxxx why are you believing what In Touch Weekly says?,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
109,See you soon! https://t.co/bAATo5fiJQ,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
110,@SavannahGuthrie congratulations! You're fake drinking again which means it's time to come back to Wwhl :),Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
111,@TODAYshow I'm already crying over this dog,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
112,The home of the silver butter knife steak appears to be in Minneapolis! And I dig it. @ Murray's… https://t.co/Pw3Q9biXsF,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
113,Sandyland Squad!!! Celebrating @sandrabernhard's birthday on #AndyCohenLive w/ Tom Brokaw!!… https://t.co/ofvYaOVot5,Andy Cohen,Andy,"#WWHL Host, Instagram: @bravoandy, Snapchat: AndysGotThe411, check out @RadioAndySXM - ch 102, go to https://t.co/wmQGwh2QWF for tour info",female
