numberOfTweet,text,user name,screen name,description,gender
39,"@steipete it does help covering it up, because they use exchange in that company and so the email disappears from their bosses inbox…",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
40,Frage an die Berliner: Bis zu welcher Reihe kann man im IMAX am Potsdamer Platz noch vernünftig sitzen? Also ist Reihe 4 noch ertragbar?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
41,@rall0r warum auch…,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
42,So apparently I will take part in the 120km Velothon in Berlin next year. 😱,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
43,@plaetzchen aber direkt von YouTube importiert… Gruselige Qualität.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
44,"@schwa at least ""Dirty Mike and the Boys"" weren't in it: https://t.co/iQpqukNrqr",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
45,@rall0r dann lass das doch einfach so stehen.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
46,@officemanagerin und die mitarbeiter die für die gute kampagne ihre familienmitglieder zum anmelden überreden sollen! 😁,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
47,I didn't knew about Jay Leno's Garage on youtube. And I didn't know that there are real drivable batman tumblers https://t.co/JIvpClHsb1,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
48,"@christian_beer … stellst sie ab, ziehst das iphone und fängst an zu twittern :)",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
49,@rall0r er hat sich da ja gerade selbst dagegen entschieden.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
50,The Cure tickets: ✔️,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
51,@timohetzel ich hab nen 6S und O2 und das GPS bricht beim Laufen/Radfahren immer mal wieder weg wo es früher (6er) null probleme gab.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
52,@derpixeldan how was the rest of the season compared to season 1?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
53,@weltmacht wünsch ich dir auch! Alles gute!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
54,@daskaja ist es nicht das: https://t.co/jOLlGJdV7q (sorry für das video! :) ),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
55,"@avbelow @iljawascoding aber nur hören, auf keinen Fall anfangen die Kommentare zu lesen….",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
56,If you ever wondered why Facebook bought oculus? See this video: https://t.co/ZwdDk3dfW7 especially the first 2 minutes.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
57,@paxos kaum bist du da.... 😬,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
58,"@rall0r ach komm, das geht doch eigentlich.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
59,"@dysternis ja komplett drahtlos. Ok, dann ist es anders und kann ich entfernungsbedingt auch nicht testen…",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
60,@dysternis hab eine express an der fritzbox (die macht DHCP) und eine in der Küche die das WLAN der ersten extended. Tut.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
61,"@mislav the general concept seems to be ""just recreate the containers"". Which isn't really an option :(",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
62,@mislav I have it running for local development (without nginx currently). But there is nothing online how to do it in production…,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
63,"@mislav deployed as in ""deployed to production"" ?",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
64,@christian_beer WIFI assist?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
65,@officemanagerin oh da muss ich heute ja doch noch vor die tür :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
66,@paxos um das ganze Wachs aus den Haaren zu bekommen?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
67,@blubser Wotan Wilke Möhring?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,Female
68,And who is actually surprised about it? http://t.co/bmn1GzWRdy,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
69,@paxos labbäeeäe,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
70,@orj maybe this is something for you https://t.co/P2rCDe45sv //@iljawascoding,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
71,@christian_beer maybe because someday you will be a big app developer?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
72,"@weltmacht jetzt ""musst"" du doch selber hin, oder waren die 2 anderen Karten einfach nur über?",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
73,@GameWolf das schon gesehen :) http://t.co/qbDA7yAE18,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
74,@hansv one of the best travel investments I made. My new one is waiting in Seattle until my next trip there.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
75,"@officemanagerin finde halt ""shifting"" ganz leicht übertrieben.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
76,"@officemanagerin ""catches up with sweden"" ist halt quark. 4 Firmen in Schweden mach es.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
77,"@officemanagerin sorry, but: http://t.co/px4t1sUDWQ",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
78,@soryu2 @iljawascoding full time ruby dev!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
79,@onlinegott WIESO NICHT IN BERLIN. NEEIIIINNNNNN,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
80,@soryu2 @iljawascoding schnell job wechseln! hop hop!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
81,"@rall0r euch muss aber schon sehr langweilig im Büro sein, wenn ihr alles in Spiegelschrift schreibt!",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
82,@bobgod er war halt noch billiger.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
83,@soryu2 das haben Die Ärzte im Grunde selber indiziert:  https://t.co/h1mvX6qrKh,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
84,@soryu2 kennste das hier? Ich erst seit Samstag als ich auf Arte B-Movie kam (film über Berlin in den 80ern): https://t.co/P815vl5jQO,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
85,"@paxos in welchem Jahrhundert war denn ""Hallo Chip.de!""",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
86,@schlenzalot sich selbst im Schaufenster beobachten während man mit dem Skateboard die Straße runterfährt ist gefährlich!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
87,@christian_beer @iljawascoding ah. makes a little bit sense now :) So they can call each other from different rooms?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
88,@christian_beer @iljawascoding so you call yourself all day long? Sorry: I don't get it :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
89,@paxos lernen durch schmerzen…,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
90,"@elektrojunge nicht überall: https://t.co/tsNWHYdqsC (und ja, alt)",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
91,@weltmacht ich kann noch älter ;) http://t.co/G1k0fOEi2w,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
92,@macguitar nice touch :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
93,@uliwitness as in every country in the world? :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
94,@uliwitness from the netherlands.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
95,"@rall0r ja, kann man auch irgendwie verstehen. Nur warum dann initial überhaupt mitmachen und andersrum warum überhaupt machen lassen.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
96,@rall0r für die Britten ist Europa schon immer Rosinenpicken. Mir aber auch unklar warum man denen das zugesteht.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
97,@iljawascoding farblich alles sehr sehr gut abgestimmt. Hut ab. :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
98,@moneymoneyapp Symlink andersrum tut. Also vom Statement Ordner nen Symlink in die Dropbox. Und Dropbox synct das dann auch.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
99,"@MoneyMoneyApp ist mit Problemen zu rechnen, wenn ich den Kontoauszugsordner irgendwo anders hin symlinke? (z.B. in die Dropbox)",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
100,@rall0r leere vor allem!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
101,@dhh it is possible to send push notifications which change the number badge on an icon and also trigger a vibration. Without text or sound.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
102,@weltmacht wenigstens bleibt der Sandsturm draussen!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
103,"@iljawascoding but it still sounds very cool :) Not sure about the 128 bit encryption… Could be ""fun"" someone hacking this during a race.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
104,@onlinegott http://t.co/HkZFh42R1X ?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
105,• See the Blue Angels flying: ✔️ https://t.co/WmeJtxD9NO,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
106,"@iljawascoding ""Sie beteuern, ihr Motiv sei die Lösung eines Problem gewesen und nicht große Gewinne zu verbuchen."" Klar, bei 25 / 45 € …",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
107,@grumpygamer best ice cream: speedball 2 !!!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
108,"Great read about professional cycling: https://t.co/yqMBawPpAU

Interesting point of view on the tour and driving in the peloton.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
109,@berlinerfresse ich finde gurkensalatsauce sau lecker und trinke die immer aus!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
110,"@mrtoto @Blubser ja, 3 Tage ohne Wochenende dazwischen ist eher viel...",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
111,@mrtoto @Blubser Kommt der Schein eventuell noch per Post? Oder schon so lange her?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
112,"@mrtoto irgendwo twitter jemand ""Schaut euch mal das Pärchen da drüben an, die starren die ganze Zeit nur in ihre Handys"" 😀",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
113,"if you have 30 minutes time, go watch 13 guys ride with bicycles from Budapest to Istanbul - https://t.co/fM41l7ix0z",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
114,@olebegemann written by the mayor of london who is member of the conservative party.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
115,@olebegemann why do they have no choice?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
116,"@iljawascoding darüber hab ich mich Montag auch kurz gewundert. Insbesondere die Formulierung der ""Frage"".",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
117,@blubser und das c ist nicht mal neben dem n,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
118,@blubser und dann kann man nicht mal richtig schreiben!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
119,@elo ich finds unglaublich schwer irgendwie nachzuvollziehen was wer nun wirklich gesagt hat und wer nun wo nicht einlecken wollte…,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
120,"@elo auf der anderen Seite dann ""Je weiter wir nachgeben, desto weiter gehen sie. So macht das keinen Sinn.»"" verstehe ich nicht…",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
121,"@elo auf der einen Seite ""…Nur mit ein paar Retouchen, zwecks Gesichtswahrung."" (dem Plan der Gläubiger nicht entsprochen)",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
122,"@kluepfel The Forever War hab ich schon durch und fand's auch super. Danke! Beste was ich zuletzt gelesen habe: ""Ready Player One""",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
123,@soryu2 ja :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
124,@kluepfel @soryu2 danke! Dann nehme ich mir das zweite auf jeden fall mal vor und überlege mir dann ob ich Lust auf mehr habe :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
125,"@soryu2 ok, danke klingt gut.",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
126,"@soryu2 lohnen sich die weiteren Old Man's War wirklich? (Erstes gelesen, fand ich toll, reviews der folgenden irgendwie lala)",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
127,@paxos schönes bokeh :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
128,"@soryu2 ja frag mich nicht, ist aber gerade schon alles aus. Nicht mal Xcode offen….",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
129,"@soryu2 nen Thunderbolt. Das abziehen reduziert um 20 Watt (bei mir lief die GPU bei 80 Watt und jetzt ""nur"" noch bei 60) -&gt; 90 Grad",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
130,@gamewolf kurze Hose.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
131,@soryu2 meine ist bei 99 grad jetzt und zieht 80 watt. Bei dir so? Hast du zwei Monitore dran?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
132,@soryu2 hmm. Mine was at 91 yesterday. And I haven't done anything special graphics related the whole day...,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
133,@soryu2 did you have a look at your gpu temperature lately? (Not related to iTunes but more to the current weather),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
134,@wrightak i haven't flown SAS. But it's the same with LH and BA. it safes them a lot of work at the counter. So I would bet it is the same,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
135,@wrightak a lot of european airlines do that. But you can choose when doing webcheckin 24 hours which always had enough options available,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
136,@stroughtonsmith https://t.co/aROqXWLG3C,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
137,@paxos du fuchs!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
138,@tmaes they ship to your home? Or do you use some package forwarding something?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
139,@mrtoto es gibt eine vorher klar definierte frist. Die kann nicht gehalten werden. Was soll da jetzt verhandelt werden?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
140,Really enjoying watching Wil Wheaton's Titansgrave RPG Show. 3 Chapters out already: http://t.co/rXT25lUds6,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
141,@soryu2 communicating? :),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
142,@lutzhaverkamp noch knackiger: Boatpeople,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
143,@weltmacht made in USAaaaaeyeee!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
144,"@plaetzchen ""News""",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
145,@soryu2 na dann gute Reise! Wo geht’s hin? Heimat?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
146,@soryu2 still you got the train! Glas half full or half empty? ;),Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
147,@officemanagerin gibt es auch hübsche Matrosen Hüte?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
148,@ranterle @pfleidi @derpixeldan yes they marketing it as Space Shuttle… Stupid.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
149,@dirkfreytag @aswonline d.h. alle anderen Platformen auf denen das bisher schon lange möglich ist haben MobileAds schon gekillt?,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
150,"@onlinegott ja, auch wahr. Und auch erstmal gucken wie das Ergebnis wird…",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
151,@onlinegott öffnet aber auch vielleicht die tür für lauter andere Spiele die sich irgendnen Zahlenschupser vorher schlecht rechnen würde.,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
152,@paxos der Halbpapa von John Snow stirbt gleich am Anfang!,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
153,"OH: When in rome, code like the romans",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
154,Supergiant (made Bastion) + Cyberpunk = Instabuy. Transistor out for iOS! http://t.co/6RIxuhHvfz,Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
155,"@elektrojunge you could, just in theory maybe, adjust, just a little bit, the slight downfall to the right. but just maybe :)",Stefan Haubold,Soph,iOS and Rails Developer. Photo Nerd.,female
