numberOfTweet,text,user name,screen name,description,gender
74,There is a lot of wheeling &amp; dealing to swap seats on this very short flight from LAX &gt; SFO,Erika NJ,erika,Well-mannered frivolity.,female
75,"If you are a grown man who says ""yeah, dog!"" and you are not speaking to an actual dog, that is a #dealbreaker",Erika NJ,erika,Well-mannered frivolity.,female
76,Experts only. #apresski @ T Bar at Steamboat https://t.co/AlF01eytD4,Erika NJ,erika,Well-mannered frivolity.,female
77,"Moose in the driveway this morning! A mama and her two (big) babies. @ Steamboat Springs, Colorado https://t.co/LQeETsxxia",Erika NJ,erika,Well-mannered frivolity.,female
78,Took a snowcat up to dinner at the top of the mountain! #fancy @ Four Points Lodge https://t.co/aQ56QKMLNg,Erika NJ,erika,Well-mannered frivolity.,female
79,Shown: Me successfully skate skiing. Not shown: Me falling on my butt as soon as I got my skis… https://t.co/62pSIFrBsQ,Erika NJ,erika,Well-mannered frivolity.,female
80,Lift selfie! #liftie @ Steamboat Resort https://t.co/iESWqh9UDp,Erika NJ,erika,Well-mannered frivolity.,female
81,.@united your new check in process at SFO just does not work. Tagging bags before they are weighed created 45 mins of chaos &amp; stress today.,Erika NJ,erika,Well-mannered frivolity.,female
82,Forget The Lion King... all hail the Chiween Queen! #aryapup @ The Pacific Ocean - Ocean Beach… https://t.co/5XMLHhVECT,Erika NJ,erika,Well-mannered frivolity.,female
83,Valentine's Day double date brunch 💜💜 @ Maven https://t.co/LqeWuXx5Z3,Erika NJ,erika,Well-mannered frivolity.,female
84,@katiecouric @FrankLuntz agreed.,Erika NJ,erika,Well-mannered frivolity.,female
85,@davidaxelrod @RealBenCarson 👍,Erika NJ,erika,Well-mannered frivolity.,female
86,@Santucc_e God help us when he un-freezes all of those cups and creates his clone army. #gopdebate,Erika NJ,erika,Well-mannered frivolity.,female
87,@Santucc_e @CBSNews they are taking *zero* shit right now,Erika NJ,erika,Well-mannered frivolity.,female
88,Trump. Answer. A. Goddamn. Question. #GOPDebate,Erika NJ,erika,Well-mannered frivolity.,female
89,@eastpak tagged the wrong Erika,Erika NJ,erika,Well-mannered frivolity.,female
90,"My ""last day at Agari"" lunch was pretty epic. I'm gonna miss these folks. https://t.co/oVyUz1WNbu",Erika NJ,erika,Well-mannered frivolity.,female
91,It's an @agariInc potluck thanksgiving! #noregrets @ Agari https://t.co/LzaErVTvDC,Erika NJ,erika,Well-mannered frivolity.,female
92,Sundays are for coffee and chiweenies. #aryapup @ Mullen St. https://t.co/hq6x1QqNNB,Erika NJ,erika,Well-mannered frivolity.,female
93,"Baby Ashtyn loves to stare at the lights cc badlambajama @ Steamboat Springs, Colorado https://t.co/EMCJzd1jXB",Erika NJ,erika,Well-mannered frivolity.,female
94,"#aryapup and her owl buddy hope you all had a great Halloween! Now, if I would just hand over that… https://t.co/G3wsZK5XJE",Erika NJ,erika,Well-mannered frivolity.,female
95,"""There are no pumpkins in the apocalypse. It is nuclear winter, not nuclear fall!"" #apocalypsewow",Erika NJ,erika,Well-mannered frivolity.,female
96,"Tank Girl sez ""don't smoke, kid"" #apocalypsewow @ Mullen St. https://t.co/aG5JiCHtae",Erika NJ,erika,Well-mannered frivolity.,female
97,"Oakland cats are badass. Fuck your scratching post, they have razor wire. https://t.co/4O2Ve0BL0G",Erika NJ,erika,Well-mannered frivolity.,female
98,"""The Mermaid"" by #aryapup https://t.co/qCX4aGYCcv",Erika NJ,erika,Well-mannered frivolity.,female
99,And then I flipped over to the other side of the hill to see the full thing! #bernalheights @ Mullen St. https://t.co/PYMtrxCtwI,Erika NJ,erika,Well-mannered frivolity.,female
100,"Well, good morning to you too! #bernalheights @ Mullen St. https://t.co/C4tNYQgVfy",Erika NJ,erika,Well-mannered frivolity.,female
101,So good. Read it. #bitchplanet #nc https://t.co/8aOuoDL9dK,Erika NJ,erika,Well-mannered frivolity.,female
102,A trip to the Haight always gets me in the Halloween spirit #witchywoman @ Magnolia Gastropub &amp; Brewery https://t.co/YqIzBY8Q4g,Erika NJ,erika,Well-mannered frivolity.,female
103,Reason number 937 that #bernalheights is the best @ Bernal Hill https://t.co/envlXy2Pf6,Erika NJ,erika,Well-mannered frivolity.,female
104,"Everything bagel with the works, coffee and sparkling Lambrusco. Sunday legit. @shegetzbagel @… https://t.co/458bhu0uV4",Erika NJ,erika,Well-mannered frivolity.,female
105,Shegetz Bagel pop up line. They opened before 10am so get here now if you want one! #bernalheights @… https://t.co/JjxnE7NC4s,Erika NJ,erika,Well-mannered frivolity.,female
106,How many weddings have you been to where the bride performed a beautiful hula while the groom… https://t.co/5aBadhwZUx,Erika NJ,erika,Well-mannered frivolity.,female
107,"Yesterday's haul. We won the 3L and the 6L at silent auction, and two mixed cases in the #paraduxx… https://t.co/wX6SPWEnAs",Erika NJ,erika,Well-mannered frivolity.,female
108,@cmeid welcome! ✋🇺🇸🎉,Erika NJ,erika,Well-mannered frivolity.,female
109,Seriously. This is not even all of it. @ Paraduxx https://t.co/LL6c4wvoAS,Erika NJ,erika,Well-mannered frivolity.,female
110,We won so much wine today at Paraduxx Harvest Fest! Wine party invites to follow soon... @ Paraduxx… https://t.co/aoZGW0FSHX,Erika NJ,erika,Well-mannered frivolity.,female
111,Locker room. @ Swan Oyster Depot SF https://t.co/4qu4at3huU,Erika NJ,erika,Well-mannered frivolity.,female
112,I don't know which one of you pranksters signed me up for a Teen Vogue subscription (to come to my… https://t.co/w1SHz8zB3t,Erika NJ,erika,Well-mannered frivolity.,female
113,We had hiked some gorgeous costal trails and followed them up with massages at Esalen. Divine!  #BigSur https://t.co/mmTCWiIUvN,Erika NJ,erika,Well-mannered frivolity.,female
114,Having coffee with @dutchashell and listening to whales breathe. #BigSur https://t.co/X7QOIs9Awc,Erika NJ,erika,Well-mannered frivolity.,female
115,"Gooooood morning! @ Treebones Resort, Big Sur https://t.co/xJtnXg0JNb",Erika NJ,erika,Well-mannered frivolity.,female
116,And the road trip begins.... Big Sur bound! https://t.co/DupHLOp61X,Erika NJ,erika,Well-mannered frivolity.,female
117,@mattconte I am so drunk. And sad. And laughing. But sad.,Erika NJ,erika,Well-mannered frivolity.,female
118,Ughhhhrghhhhhhh https://t.co/sIdKvqA2eD,Erika NJ,erika,Well-mannered frivolity.,female
119,Goodnight everypuppy! #aryapup https://t.co/32ligVw396,Erika NJ,erika,Well-mannered frivolity.,female
120,"Thought I saw wisps of smoke in Bernal this morning, but no! @KarlTheFog has returned to us! Praise be to the cooling fog!",Erika NJ,erika,Well-mannered frivolity.,female
121,"Ok, the teensy NFL cupcakes are kind of adorable #BecauseFootball @ Crystal Jade Embarcadero https://t.co/55Kg4v475M",Erika NJ,erika,Well-mannered frivolity.,female
122,Caught the last of Ellie Goulding's set! Thanks hyundai for the invite! #BecauseFootball @ Justin… https://t.co/H3EkX4bzRc,Erika NJ,erika,Well-mannered frivolity.,female
123,Good hang times with the #aryapup today https://t.co/azV1VEhNbo,Erika NJ,erika,Well-mannered frivolity.,female
124,These two: the cutest. Wishing you both a lifetime of happiness and dance parties! @ Oceano Hotel and… https://t.co/7Wb5TRPjHW,Erika NJ,erika,Well-mannered frivolity.,female
125,"""This is why I don't like getting dressed up- the ladies won't leave me alone!"" - Cooper at the… https://t.co/uNINci4XuW",Erika NJ,erika,Well-mannered frivolity.,female
126,"Dammit @aperolusa, your social media marketing strategy is working on me. #spritzbreak @ Sam's Anchor… https://t.co/dIv8ohikFA",Erika NJ,erika,Well-mannered frivolity.,female
127,"True: this place is delicious. But keep it to yourselves, yeah? @ Californios SF https://t.co/F1tTvttepS",Erika NJ,erika,Well-mannered frivolity.,female
128,@jayzombie stay safe and non-crispy!,Erika NJ,erika,Well-mannered frivolity.,female
129,@leyink ugh! I hope they decide to be helpful and get this fixed for your mom ASAP!  @united,Erika NJ,erika,Well-mannered frivolity.,female
130,@daisy @AperolUSA @CampariAmerica spritz 4 Ever!,Erika NJ,erika,Well-mannered frivolity.,female
131,"@leyink really? I hardly think that warrants the patronizing tone, @united",Erika NJ,erika,Well-mannered frivolity.,female
132,Great day at the beach with #aryapup! @ Montara State Beach https://t.co/RcSjzaLRdo,Erika NJ,erika,Well-mannered frivolity.,female
133,Feeling ready for fall (&amp; for delicious food)! @ Lazy Bear https://t.co/b3gQMNSjc6,Erika NJ,erika,Well-mannered frivolity.,female
134,"Moving desks this week! I was thinking I should label my box of stuff, but then, who else keeps both… https://t.co/spcps38Xel",Erika NJ,erika,Well-mannered frivolity.,female
135,Ummm @goodeggs ...this mini avocado is ADORABLE (cherry tomatoes for scale) https://t.co/c1vfiz7iNo,Erika NJ,erika,Well-mannered frivolity.,female
136,@brianRELOADED be cool. Stay in school.,Erika NJ,erika,Well-mannered frivolity.,female
137,@caylaepsteinnn oops!,Erika NJ,erika,Well-mannered frivolity.,female
138,@_24kg0ld oh drat.,Erika NJ,erika,Well-mannered frivolity.,female
139,"@ksw1236 @rich4caster I am not, but I will still rock like one! #hereIam #stillnotahurricane",Erika NJ,erika,Well-mannered frivolity.,female
140,"@_24kg0ld like, out for a drink or something?",Erika NJ,erika,Well-mannered frivolity.,female
141,"@LindsayBarone not that many. Turns out people don't want to friend a deadly, but surely well-intentioned storm 😩",Erika NJ,erika,Well-mannered frivolity.,female
142,@FinzZombie don't rush me dude!,Erika NJ,erika,Well-mannered frivolity.,female
143,@tylerryanwalker @UF all of them! Have fun!,Erika NJ,erika,Well-mannered frivolity.,female
